gameid,repetitionNum,word,count
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,the left side,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,triangle on top,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,a person sit,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,person sit down,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,like a man,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,in the air,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,look like -PRON-,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,that look like,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,on the ground,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,the one -PRON-,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,the right and,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,face the left,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,face the right,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,the right side,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,on one leg,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,no arm or,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,arm or leg,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,the one that,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,one that look,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,this one be,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,the left and,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,this one have,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,arm out to,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,arm to the,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,face to the,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,with arm out,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,at the bottom,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,-PRON- look like,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,with a square,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,be the one,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,this be the,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,with a triangle,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,square on top,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,on the bottom,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,person sit on,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,sit on the,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,up in the,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,look like the,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,on -PRON- back,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,one leg up,1
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,square on back,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,with the square,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,diamond shape head,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,arm in front,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,diamond head on,0
3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,head on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,at the top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on -PRON- knee,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,triangle on the,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on the right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,to the right,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,this one look,4
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,one look like,4
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,look like a,4
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,a diamond on,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,diamond on top,2
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on top of,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,top of a,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,with leg out,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,point to the,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,to the left,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,sit down with,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,straight line on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,stand on one,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,in front of,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,like -PRON- be,2
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,point to right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,out to the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,like a person,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,look like someone,2
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,with a diamond,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on the left,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,the left side,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,triangle on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,a person sit,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,person sit down,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,like a man,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,in the air,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,look like -PRON-,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,that look like,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on the ground,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,the one -PRON-,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,the right and,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,face the left,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,face the right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,the right side,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on one leg,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,no arm or,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,arm or leg,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,the one that,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,one that look,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,this one be,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,the left and,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,this one have,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,arm out to,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,arm to the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,face to the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,with arm out,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,at the bottom,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,-PRON- look like,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,with a square,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,be the one,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,this be the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,with a triangle,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,square on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on the bottom,2
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,person sit on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,sit on the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,up in the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,look like the,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,on -PRON- back,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,one leg up,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,square on back,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,with the square,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,diamond shape head,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,arm in front,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,diamond head on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,1,head on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,at the top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on -PRON- knee,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,triangle on the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on the right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,to the right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,this one look,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,one look like,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,look like a,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,a diamond on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,diamond on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on top of,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,top of a,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,with leg out,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,point to the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,to the left,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,sit down with,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,straight line on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,stand on one,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,in front of,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,like -PRON- be,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,point to right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,out to the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,like a person,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,look like someone,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,with a diamond,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on the left,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,the left side,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,triangle on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,a person sit,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,person sit down,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,like a man,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,in the air,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,look like -PRON-,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,that look like,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on the ground,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,the one -PRON-,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,the right and,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,face the left,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,face the right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,the right side,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on one leg,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,no arm or,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,arm or leg,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,the one that,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,one that look,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,this one be,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,the left and,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,this one have,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,arm out to,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,arm to the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,face to the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,with arm out,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,at the bottom,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,-PRON- look like,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,with a square,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,be the one,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,this be the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,with a triangle,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,square on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on the bottom,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,person sit on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,sit on the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,up in the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,look like the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,on -PRON- back,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,one leg up,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,square on back,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,with the square,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,diamond shape head,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,arm in front,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,diamond head on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,2,head on top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,at the top,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,on -PRON- knee,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,triangle on the,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,on the right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,to the right,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,this one look,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,one look like,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,look like a,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,a diamond on,0
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,diamond on top,1
3321-5540179d-7955-4363-b9d2-e392f26a1256,3,on top of,0
