,gameid,intendedName,repetitionNum,x_tsne,y_tsne
4423,7484-32a69501-b5bc-4166-ac2b-43214360890e,J,2,10.046299,-14.39203
4424,7484-32a69501-b5bc-4166-ac2b-43214360890e,J,3,3.9937804,-10.454327
4425,7484-32a69501-b5bc-4166-ac2b-43214360890e,J,4,3.6537116,-5.9926286
4426,7484-32a69501-b5bc-4166-ac2b-43214360890e,J,5,3.6537116,-5.9926286
4427,7484-32a69501-b5bc-4166-ac2b-43214360890e,J,6,3.8436441,-4.958908
4428,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,J,1,-11.293019,-1.0259475
4429,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,J,2,1.861786,15.392026
4430,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,J,3,-11.093254,-1.9576017
4431,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,J,4,-11.0948715,-1.9572606
4432,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,J,6,4.449304,12.141568
4433,7547-22755035-a3a9-4044-aca1-efacfbd02163,J,1,-16.98635,7.2785664
4434,7547-22755035-a3a9-4044-aca1-efacfbd02163,J,2,2.202727,14.5405655
4435,7547-22755035-a3a9-4044-aca1-efacfbd02163,J,3,-16.98667,7.272088
4436,7547-22755035-a3a9-4044-aca1-efacfbd02163,J,4,-19.372437,5.812617
4437,7547-22755035-a3a9-4044-aca1-efacfbd02163,J,5,-19.372438,5.8126173
4438,7547-22755035-a3a9-4044-aca1-efacfbd02163,J,6,-19.372438,5.812617
4439,7642-536146ba-7c31-4590-832e-905c0126f60e,J,1,-11.42066,22.222902
4440,7642-536146ba-7c31-4590-832e-905c0126f60e,J,2,-12.686039,21.964869
4441,7642-536146ba-7c31-4590-832e-905c0126f60e,J,3,-12.660172,24.367714
4442,7642-536146ba-7c31-4590-832e-905c0126f60e,J,4,-12.835,25.215082
4443,7642-536146ba-7c31-4590-832e-905c0126f60e,J,5,-12.983189,32.143463
4444,7642-536146ba-7c31-4590-832e-905c0126f60e,J,6,-11.434338,31.324942
4445,7919-c64a8035-5c54-4696-9fab-21367611c8b6,J,1,-27.795233,-10.51043
4446,7919-c64a8035-5c54-4696-9fab-21367611c8b6,J,2,-22.578085,-7.961517
4447,7919-c64a8035-5c54-4696-9fab-21367611c8b6,J,3,-27.764172,-9.691677
4448,7919-c64a8035-5c54-4696-9fab-21367611c8b6,J,4,-29.540369,-9.144097
4449,7919-c64a8035-5c54-4696-9fab-21367611c8b6,J,5,-29.158745,-9.850688
4450,7919-c64a8035-5c54-4696-9fab-21367611c8b6,J,6,-30.137028,-8.471902
4451,7971-85165980-35a3-4070-8ebf-ca2d159dc715,J,1,1.0307878,5.6477957
4452,7971-85165980-35a3-4070-8ebf-ca2d159dc715,J,2,0.678144,5.1299396
4453,7971-85165980-35a3-4070-8ebf-ca2d159dc715,J,3,4.07442,-15.760567
4454,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,J,1,-0.021159733,-5.202929
4455,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,J,2,0.5965302,-4.750186
4456,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,J,4,-2.368492,-12.1655035
4457,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,J,1,22.00298,-8.249614
4458,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,J,2,25.12793,-7.638448
4459,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,J,3,25.612022,-7.6477513
4460,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,J,4,24.913654,-6.7683325
4461,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,J,5,4.2322006,-4.0133686
4462,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,J,6,25.811464,-6.756782
4463,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,J,1,-1.017358,1.5557669
4464,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,J,2,1.15522,2.2858105
4465,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,J,3,1.5315653,7.905091
4466,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,J,4,-0.4298257,-4.17931
4467,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,J,5,19.842758,-17.64097
4468,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,J,6,19.842793,-17.641384
4469,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,J,1,0.21033522,-3.9095762
4470,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,J,2,7.1471233,-0.5109771
4471,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,J,3,-24.56115,-8.179571
4472,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,J,4,-26.377333,-8.977243
4473,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,J,5,-28.545645,-8.246021
4474,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,J,6,-28.403107,-11.225929
4475,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,J,1,-8.963227,-5.9376464
4476,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,J,2,5.7805204,-10.160117
4477,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,J,3,1.4865062,-18.899889
4478,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,J,4,24.808666,-7.2188244
4479,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,J,5,25.332825,-6.5193257
4480,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,J,6,25.915237,-7.23632
4481,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,J,1,10.374472,-5.1962576
4482,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,J,2,9.980558,13.665199
4483,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,J,3,9.594974,14.85075
4484,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,J,5,8.706988,21.350107
4485,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,J,6,8.871103,20.838137
4486,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,J,1,-5.6497803,1.1886746
4487,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,J,2,-5.2403336,0.9144333
4488,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,J,3,-1.7866066,6.553971
4489,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,J,4,7.751959,21.27595
4490,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,J,5,8.2119665,21.529469
4491,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,J,6,8.035259,20.361208
4492,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,J,1,6.6772456,-13.175018
4493,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,J,2,-9.946228,6.4369826
4494,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,J,3,-9.946228,6.4369826
4495,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,J,4,-11.231401,6.2076187
4496,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,J,5,-13.166703,5.1911855
4497,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,J,6,-13.166675,5.1910415
4498,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,J,1,7.3397856,16.528883
4499,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,J,2,8.433649,4.2429028
4500,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,J,3,7.090311,3.782806
4501,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,J,4,7.3247833,4.203638
4502,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,J,5,7.2355466,3.7355604
4503,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,J,6,7.317905,4.1837554
4504,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,J,1,1.8900346,4.8720903
4505,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,J,2,-0.08408227,0.22267212
4506,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,J,3,0.4135237,0.25752774
4507,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,J,4,4.8966975,-1.2759099
4508,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,J,5,4.896425,-1.2759969
4509,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,J,6,6.124856,-1.9619527
4510,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,J,1,-5.4389987,-5.44453
4511,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,J,2,-5.9459844,-4.5052114
4512,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,J,3,-5.6100273,-5.375362
4513,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,J,4,-7.5581045,-4.8628273
4514,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,J,5,-8.168454,-4.2974186
4515,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,J,6,-11.803427,-7.986434
4516,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,J,1,7.4950976,-1.7351192
4517,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,J,2,7.631164,-2.7048542
4518,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,J,3,1.3787527,10.458233
4519,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,J,4,8.889022,0.39555007
4520,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,J,5,8.734037,0.25105292
4521,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,J,6,14.452398,2.1910036
4522,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,J,1,6.3224587,-4.3628864
4523,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,J,2,-14.415272,25.759727
4524,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,J,3,-13.460325,31.567663
4525,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,J,4,-11.635035,30.641644
4526,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,J,5,-11.719441,31.954432
4527,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,J,6,-12.851669,30.45752
4528,9471-f19badf8-f934-48be-af51-c28ad91605b9,J,1,-4.5447073,14.526975
4529,9471-f19badf8-f934-48be-af51-c28ad91605b9,J,2,-7.7715073,15.800396
4530,9471-f19badf8-f934-48be-af51-c28ad91605b9,J,3,-8.886037,15.686587
4531,9471-f19badf8-f934-48be-af51-c28ad91605b9,J,4,-8.537404,15.28065
4532,9471-f19badf8-f934-48be-af51-c28ad91605b9,J,5,-7.917937,16.28374
4533,9471-f19badf8-f934-48be-af51-c28ad91605b9,J,6,-6.521232,16.838287
4534,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,J,1,-9.923328,10.267498
4535,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,J,2,-23.848478,-9.236775
4536,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,J,3,-29.350203,-8.283345
4537,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,J,4,-28.812237,-9.088574
4538,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,J,5,-29.42016,-11.3287115
4539,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,J,6,-28.016033,-8.891444
4540,9559-04e2b195-6540-4711-9830-5178487fc07c,J,1,13.480401,-20.160913
4541,9559-04e2b195-6540-4711-9830-5178487fc07c,J,2,-1.745381,-6.108988
4542,9559-04e2b195-6540-4711-9830-5178487fc07c,J,3,-2.0173275,-6.2912965
4543,9559-04e2b195-6540-4711-9830-5178487fc07c,J,4,-1.7835084,-7.696923
4544,9559-04e2b195-6540-4711-9830-5178487fc07c,J,5,-1.5477552,-8.607307
4545,9559-04e2b195-6540-4711-9830-5178487fc07c,J,6,-1.5672437,-8.614381
4546,9567-370cab8f-7744-4910-8e41-e0a50b191fac,J,1,0.2650409,5.9542413
4547,9567-370cab8f-7744-4910-8e41-e0a50b191fac,J,2,-1.7376194,10.236241
4548,9567-370cab8f-7744-4910-8e41-e0a50b191fac,J,3,11.489134,-22.674183
4549,9567-370cab8f-7744-4910-8e41-e0a50b191fac,J,4,10.35893,-22.59004
4550,9567-370cab8f-7744-4910-8e41-e0a50b191fac,J,5,11.110559,-22.127
4551,9567-370cab8f-7744-4910-8e41-e0a50b191fac,J,6,10.7520485,-22.957634
4552,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,J,1,15.29625,-13.283514
4553,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,J,2,5.574449,-0.21878314
4554,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,J,3,16.767239,4.8544965
4555,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,J,4,12.451281,15.686253
4556,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,J,5,8.55486,20.409698
4557,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,J,6,11.7655945,15.516805
4558,0057-414228f8-c268-40d6-9349-b35df4f080d9,K,1,2.0643544,-27.680933
4559,0057-414228f8-c268-40d6-9349-b35df4f080d9,K,2,2.4951885,-29.27978
4560,0057-414228f8-c268-40d6-9349-b35df4f080d9,K,3,2.9682138,-29.08231
4561,0057-414228f8-c268-40d6-9349-b35df4f080d9,K,4,2.2976737,-28.958296
4562,0057-414228f8-c268-40d6-9349-b35df4f080d9,K,5,1.9879147,-27.449532
4563,0057-414228f8-c268-40d6-9349-b35df4f080d9,K,6,2.8714795,-28.713217
4564,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,K,1,6.7839456,2.2506878
4565,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,K,2,-25.424305,-16.623203
4566,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,K,3,-22.643316,-14.934075
4567,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,K,4,-23.794214,-18.028515
4568,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,K,5,-17.86991,-18.975945
4569,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,K,6,-18.799292,-18.224358
4570,0413-e4a76b36-4367-4e30-abf9-93e823913630,K,1,0.04005372,-8.825843
4571,0413-e4a76b36-4367-4e30-abf9-93e823913630,K,2,-3.5438943,-13.510255
4572,0413-e4a76b36-4367-4e30-abf9-93e823913630,K,3,-3.6002648,-16.13501
4573,0413-e4a76b36-4367-4e30-abf9-93e823913630,K,4,0.55685,-4.0925264
4574,0413-e4a76b36-4367-4e30-abf9-93e823913630,K,5,1.6984587,3.563819
4575,0413-e4a76b36-4367-4e30-abf9-93e823913630,K,6,0.8729837,-4.436593
4576,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,K,1,1.5406374,-14.232279
4577,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,K,2,-15.895021,-6.2803984
4578,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,K,3,-15.231228,-5.8116198
4579,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,K,4,8.029677,12.957005
4580,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,K,5,-1.6899592,-12.334068
4581,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,K,6,-6.191684,0.5990403
4582,0723-9b842133-a121-4b53-9c37-784e6023e022,K,1,1.5357047,12.877331
4583,0723-9b842133-a121-4b53-9c37-784e6023e022,K,2,1.0642622,13.059424
4584,0723-9b842133-a121-4b53-9c37-784e6023e022,K,3,11.681977,23.399124
4585,0723-9b842133-a121-4b53-9c37-784e6023e022,K,4,11.681863,23.400017
4586,0723-9b842133-a121-4b53-9c37-784e6023e022,K,5,12.665735,24.669363
4587,0723-9b842133-a121-4b53-9c37-784e6023e022,K,6,13.474506,26.119888
4588,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,K,1,-12.470288,-12.007785
4589,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,K,2,-13.856996,-12.298759
4590,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,K,1,-9.183038,0.38198945
4591,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,K,2,-6.610566,10.822468
4592,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,K,3,-6.353156,11.168178
4593,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,K,4,-6.8081865,11.212075
4594,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,K,5,4.471243,1.3572135
4595,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,K,1,-9.234834,8.207725
4596,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,K,2,16.52889,3.1673486
4597,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,K,3,17.023855,3.9416327
4598,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,K,4,17.608648,3.7468522
4599,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,K,5,17.324091,4.092851
4600,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,K,6,17.394041,3.4827287
4601,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,K,1,-2.7686813,-19.108358
4602,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,K,2,-4.361789,-15.625002
4603,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,K,3,-3.5562308,-16.929932
4604,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,K,4,-3.3352947,-18.715307
4605,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,K,5,-3.70166,-18.914978
4606,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,K,6,-3.4888246,-19.24162
4607,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,K,1,-11.063508,18.494308
4608,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,K,2,-3.9070647,1.8933557
4609,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,K,3,-1.3978469,-2.7186828
4610,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,K,4,-1.8712118,-3.1571627
4611,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,K,5,-10.528862,14.683286
4612,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,K,6,-10.293858,14.617156
4613,1598-17655913-31a4-4ca6-b86c-383db06bfde9,K,1,14.845104,14.179376
4614,1598-17655913-31a4-4ca6-b86c-383db06bfde9,K,3,19.381502,15.561184
4615,1598-17655913-31a4-4ca6-b86c-383db06bfde9,K,4,16.405119,15.130381
4616,1598-17655913-31a4-4ca6-b86c-383db06bfde9,K,5,18.920454,15.03326
4617,1598-17655913-31a4-4ca6-b86c-383db06bfde9,K,6,18.526375,16.555233
4618,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,K,1,1.1675103,2.835829
4619,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,K,2,1.13048,3.272129
4620,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,K,3,-6.973478,-5.5604973
4621,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,K,4,6.185662,-17.97785
4622,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,K,5,-7.1137357,-4.745634
4623,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,K,6,-6.973401,-5.560707
4624,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,K,1,6.7223926,9.548482
4625,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,K,2,2.961035,-3.976712
4626,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,K,3,2.8034081,-3.9643235
4627,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,K,4,2.4599009,11.7260065
4628,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,K,5,0.14352475,-1.9207969
4629,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,K,6,3.1830359,18.87494
4630,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,K,1,2.0553908,5.4144077
4631,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,K,2,7.636057,5.56465
4632,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,K,3,-16.93274,16.520067
4633,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,K,4,-16.519062,16.56856
4634,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,K,5,-16.467848,16.147884
4635,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,K,6,-16.884834,16.100273
4636,2002-d128dee1-72d2-4585-9488-fcedfabe7722,K,1,3.9190917,4.2274656
4637,2002-d128dee1-72d2-4585-9488-fcedfabe7722,K,2,4.271019,5.2620525
4638,2002-d128dee1-72d2-4585-9488-fcedfabe7722,K,3,-4.4298363,2.7275705
4639,2002-d128dee1-72d2-4585-9488-fcedfabe7722,K,4,4.668052,4.273159
4640,2002-d128dee1-72d2-4585-9488-fcedfabe7722,K,5,3.0525942,5.226175
4641,2002-d128dee1-72d2-4585-9488-fcedfabe7722,K,6,-3.3048086,1.9399998
4642,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,K,1,-1.1248047,-9.971498
4643,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,K,2,0.06883512,-2.8117986
4644,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,K,3,3.7460659,17.493961
4645,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,K,4,5.5523367,17.736021
4646,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,K,5,5.043649,17.590197
4647,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,K,6,3.4025223,28.125322
4648,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,K,1,-8.486373,-8.809697
4649,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,K,2,18.989273,-15.905992
4650,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,K,3,18.618221,-16.286148
4651,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,K,4,18.227583,-15.519256
4652,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,K,5,18.14651,-16.047085
4653,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,K,6,18.748463,-15.430889
4654,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,K,1,12.539823,7.7110925
4655,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,K,2,-1.7892982,6.3498373
4656,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,K,4,19.186176,16.259766
4657,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,K,5,18.583548,15.758192
4658,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,K,6,18.218561,15.008763
4659,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,K,1,-2.8444571,-4.0868773
4660,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,K,2,-3.133531,-4.539806
4661,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,K,3,6.367535,-7.5490932
4662,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,K,4,6.3096685,-7.5686707
4663,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,K,5,-1.3868574,-23.936483
4664,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,K,6,-1.3868574,-23.936483
4665,3321-5540179d-7955-4363-b9d2-e392f26a1256,K,1,-2.0917275,-9.326095
4666,3321-5540179d-7955-4363-b9d2-e392f26a1256,K,2,3.4094422,26.223192
4667,3321-5540179d-7955-4363-b9d2-e392f26a1256,K,3,-5.510714,7.2565694
4668,3321-5540179d-7955-4363-b9d2-e392f26a1256,K,4,4.153191,26.485468
4669,3321-5540179d-7955-4363-b9d2-e392f26a1256,K,5,3.9971259,27.636185
4670,3321-5540179d-7955-4363-b9d2-e392f26a1256,K,6,3.5057182,28.979353
4671,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,K,1,18.001806,-3.2922146
4672,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,K,2,18.33588,-3.2520404
4673,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,K,3,19.593563,-3.606721
4674,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,K,4,19.123384,-3.9857857
4675,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,K,5,19.306198,-3.26013
4676,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,K,6,19.123384,-3.9857857
4677,3453-2eab60c9-d1cd-4245-919c-c499f303740e,K,1,13.588052,25.469513
4678,3453-2eab60c9-d1cd-4245-919c-c499f303740e,K,2,-8.767664,7.7555285
4679,3453-2eab60c9-d1cd-4245-919c-c499f303740e,K,3,17.890507,26.780844
4680,3453-2eab60c9-d1cd-4245-919c-c499f303740e,K,4,17.531536,27.289976
4681,3453-2eab60c9-d1cd-4245-919c-c499f303740e,K,5,17.061678,26.167469
4682,3453-2eab60c9-d1cd-4245-919c-c499f303740e,K,6,11.422449,-19.284435
4683,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,K,1,5.10647,22.086271
4684,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,K,2,12.112394,13.72997
4685,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,K,3,5.789814,19.668657
4686,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,K,4,5.789814,19.668657
4687,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,K,5,5.537963,21.518383
4688,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,K,6,7.9845357,20.567055
4689,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,K,1,-22.643316,-14.934075
4690,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,K,2,-25.246376,-18.082577
4691,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,K,3,-25.654388,-17.42149
4692,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,K,5,-18.74194,-17.834278
4693,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,K,6,-18.799442,-18.223915
4694,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,K,1,4.882227,13.736318
4695,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,K,2,2.587306,0.45526785
4696,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,K,3,2.6238387,28.687931
4697,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,K,4,2.687492,26.522606
4698,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,K,5,2.0989673,27.040424
4699,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,K,6,4.7369804,26.993967
4700,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,K,1,-14.678043,3.760519
4701,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,K,1,-1.735136,-4.7378263
4702,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,K,2,10.073694,-21.256716
4703,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,K,3,9.130395,-22.24757
4704,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,K,4,9.587287,-22.52884
4705,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,K,5,9.351568,-22.871717
4706,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,K,6,8.925259,-22.620153
4707,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,K,1,-8.571937,-2.1348138
4708,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,K,2,-8.862844,4.270147
