,gameid,intendedName,repetitionNum,x_tsne,y_tsne,correct,is_nan
269,5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,A,6,-3.3000767,22.315325,1,False
270,5851-2c495782-8cef-496e-abba-1730655488cb,A,1,19.90161,16.116806,0,False
271,5851-2c495782-8cef-496e-abba-1730655488cb,A,2,20.421862,15.074974,1,False
272,5851-2c495782-8cef-496e-abba-1730655488cb,A,3,19.926771,15.884974,1,False
273,5851-2c495782-8cef-496e-abba-1730655488cb,A,4,21.025665,15.837525,1,False
274,5851-2c495782-8cef-496e-abba-1730655488cb,A,5,20.69245,16.58708,1,False
275,5851-2c495782-8cef-496e-abba-1730655488cb,A,6,21.101486,16.279343,1,False
276,5964-47d6642b-ed6a-4458-8592-8919b41eda6e,A,1,14.480167,2.3319302,1,False
277,5964-47d6642b-ed6a-4458-8592-8919b41eda6e,A,2,20.745956,4.4442267,1,False
278,5964-47d6642b-ed6a-4458-8592-8919b41eda6e,A,3,23.47669,3.026057,1,False
279,5964-47d6642b-ed6a-4458-8592-8919b41eda6e,A,4,23.333681,1.7845315,1,False
280,5964-47d6642b-ed6a-4458-8592-8919b41eda6e,A,5,23.743137,2.3471732,1,False
281,5964-47d6642b-ed6a-4458-8592-8919b41eda6e,A,6,22.348326,2.4184144,1,False
282,6064-6e0d77e9-b8e8-4a65-97d2-320567c486cc,A,1,-1.2276802,14.9977865,1,False
283,6064-6e0d77e9-b8e8-4a65-97d2-320567c486cc,A,2,-18.731636,4.55235,1,False
284,6064-6e0d77e9-b8e8-4a65-97d2-320567c486cc,A,3,-18.172918,4.1181827,1,False
285,6064-6e0d77e9-b8e8-4a65-97d2-320567c486cc,A,4,-19.961409,5.6056013,1,False
286,6064-6e0d77e9-b8e8-4a65-97d2-320567c486cc,A,5,-20.267242,5.0548596,1,False
287,6064-6e0d77e9-b8e8-4a65-97d2-320567c486cc,A,6,-19.4663,5.409271,1,False
288,6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,A,1,-5.1894574,-0.045458894,1,False
289,6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,A,2,-11.119903,10.545648,1,False
290,6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,A,3,-12.633071,12.470986,1,False
291,6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,A,4,-12.681004,12.49752,1,False
292,6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,A,5,-13.535761,12.84251,1,False
293,6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,A,6,-14.251231,13.044589,1,False
294,6335-f2ee42fb-60a5-4238-9bfc-e23b14160049,A,1,2.004026,9.500327,1,False
295,6335-f2ee42fb-60a5-4238-9bfc-e23b14160049,A,2,2.022358,9.815515,1,False
296,6335-f2ee42fb-60a5-4238-9bfc-e23b14160049,A,3,3.7095919,9.903611,0,False
297,6335-f2ee42fb-60a5-4238-9bfc-e23b14160049,A,4,3.7727664,12.518318,1,False
298,6335-f2ee42fb-60a5-4238-9bfc-e23b14160049,A,5,4.0814633,13.062388,1,False
299,6335-f2ee42fb-60a5-4238-9bfc-e23b14160049,A,6,4.4368243,14.449862,1,False
300,6402-3db6c45b-0b53-4906-b5cf-17517d013671,A,1,-4.509596,-0.38051182,1,False
301,6402-3db6c45b-0b53-4906-b5cf-17517d013671,A,2,-12.760072,4.963411,1,False
302,6402-3db6c45b-0b53-4906-b5cf-17517d013671,A,3,25.16317,12.265975,1,False
303,6402-3db6c45b-0b53-4906-b5cf-17517d013671,A,4,24.563393,12.196612,1,False
304,6402-3db6c45b-0b53-4906-b5cf-17517d013671,A,5,25.406912,11.714291,1,False
305,6402-3db6c45b-0b53-4906-b5cf-17517d013671,A,6,24.428522,11.611839,1,False
306,6413-5ebde90e-fb15-4c9b-a6f9-0934ba1cc2a1,A,1,-0.6127048,30.893675,1,False
307,6413-5ebde90e-fb15-4c9b-a6f9-0934ba1cc2a1,A,2,-0.60519,30.908268,1,False
308,6413-5ebde90e-fb15-4c9b-a6f9-0934ba1cc2a1,A,3,1.7070249,33.36877,1,False
309,6413-5ebde90e-fb15-4c9b-a6f9-0934ba1cc2a1,A,4,1.6379085,34.123848,1,False
310,6413-5ebde90e-fb15-4c9b-a6f9-0934ba1cc2a1,A,5,2.0557094,33.77195,1,False
311,6413-5ebde90e-fb15-4c9b-a6f9-0934ba1cc2a1,A,6,1.2876569,33.72275,1,False
312,6488-1c981017-2f98-48e2-88b2-b8a814c93bc1,A,1,-2.376506,-3.908908,1,False
313,6488-1c981017-2f98-48e2-88b2-b8a814c93bc1,A,2,-2.8785594,-7.3816533,1,False
314,6488-1c981017-2f98-48e2-88b2-b8a814c93bc1,A,3,-2.7042325,-8.334484,1,False
315,6488-1c981017-2f98-48e2-88b2-b8a814c93bc1,A,4,-1.89009,-8.105631,1,False
316,6488-1c981017-2f98-48e2-88b2-b8a814c93bc1,A,5,-1.8148868,-9.277902,1,False
317,6488-1c981017-2f98-48e2-88b2-b8a814c93bc1,A,6,-1.6247113,-8.7875185,1,False
318,6524-a23c203d-4591-4fa2-aabd-d9c0063cea73,A,1,-5.9732003,9.454916,1,False
319,6524-a23c203d-4591-4fa2-aabd-d9c0063cea73,A,2,0.87403476,-6.9293027,1,False
320,6524-a23c203d-4591-4fa2-aabd-d9c0063cea73,A,3,-2.6762383,-13.339218,1,False
321,6524-a23c203d-4591-4fa2-aabd-d9c0063cea73,A,4,-15.929125,-2.7789943,1,False
322,6524-a23c203d-4591-4fa2-aabd-d9c0063cea73,A,5,-5.427459,10.337987,1,False
323,6524-a23c203d-4591-4fa2-aabd-d9c0063cea73,A,6,-16.67639,-3.6339037,1,False
324,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,1,12.311942,0.7984914,1,False
325,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,2,9.287056,0.83533067,1,False
326,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,3,15.190162,-0.87121964,1,False
327,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,4,16.604712,-1.484458,1,False
328,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,5,-5.865677,11.6022215,0,False
329,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,6,16.604712,-1.484458,1,False
330,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,1,0.8883022,0.7315939,1,False
331,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,2,10.138042,4.8551,1,False
332,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,3,11.417259,5.302377,1,False
333,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,4,11.082813,5.004639,1,False
334,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,5,11.145457,5.7604804,1,False
335,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,6,10.734938,5.596161,1,False
336,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,1,-8.402351,3.8109367,1,False
337,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,2,-6.9333463,2.4861085,1,False
338,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,3,-5.2150354,4.106884,1,False
339,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,4,-5.179098,4.125805,1,False
340,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,5,-17.300016,3.0247064,1,False
341,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,6,-19.84304,4.7579937,1,False
342,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,1,-8.725195,7.6196156,1,False
343,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,2,-8.49815,6.1592636,0,False
344,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,3,-12.783572,19.540396,1,False
345,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,4,-12.3526535,18.98847,1,False
346,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,5,-12.844479,19.04707,1,False
347,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,6,-12.287253,19.480978,1,False
348,7229-0a7402b0-329e-4b26-bc3a-ae26a388a6cc,A,1,-0.8229317,7.992793,1,False
349,7229-0a7402b0-329e-4b26-bc3a-ae26a388a6cc,A,2,-27.968115,-4.821291,1,False
350,7229-0a7402b0-329e-4b26-bc3a-ae26a388a6cc,A,3,-28.449566,-6.3063436,0,False
351,7229-0a7402b0-329e-4b26-bc3a-ae26a388a6cc,A,4,-28.022837,-5.605102,1,False
352,7229-0a7402b0-329e-4b26-bc3a-ae26a388a6cc,A,5,-27.883602,-6.4060264,1,False
353,7229-0a7402b0-329e-4b26-bc3a-ae26a388a6cc,A,6,-28.194803,-6.489694,1,False
354,7391-0be22306-9b90-402c-82b0-6bf7ce3ac35e,A,1,-11.082023,-1.0627266,1,False
355,7391-0be22306-9b90-402c-82b0-6bf7ce3ac35e,A,2,29.084375,-13.782738,1,False
356,7391-0be22306-9b90-402c-82b0-6bf7ce3ac35e,A,3,28.489164,-13.947223,1,False
357,7391-0be22306-9b90-402c-82b0-6bf7ce3ac35e,A,4,29.591482,-14.775735,1,False
358,7391-0be22306-9b90-402c-82b0-6bf7ce3ac35e,A,5,29.122936,-15.176629,1,False
359,7391-0be22306-9b90-402c-82b0-6bf7ce3ac35e,A,6,28.51623,-15.05523,1,False
360,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,1,3.440044,-0.69896734,1,False
361,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,2,4.496287,-0.16501178,1,False
362,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,3,5.8250318,0.5016382,1,False
363,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,4,7.6542816,1.5553856,1,False
364,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,5,-23.109182,15.945399,1,False
365,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,6,-23.109182,15.945399,1,False
366,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,1,-15.74363,-2.4378445,1,False
367,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,2,2.6859438,27.40133,1,False
368,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,3,2.6859438,27.40133,1,False
369,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,4,-19.255932,-20.645626,1,False
370,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,5,-19.37969,-20.522234,1,False
371,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,6,-19.440191,-20.706987,1,False
372,7642-536146ba-7c31-4590-832e-905c0126f60e,A,1,-6.227736,-0.34614256,0,False
373,7642-536146ba-7c31-4590-832e-905c0126f60e,A,2,1.7875571,-15.98569,1,False
374,7642-536146ba-7c31-4590-832e-905c0126f60e,A,3,12.665477,-27.912605,1,False
375,7642-536146ba-7c31-4590-832e-905c0126f60e,A,4,12.327583,-28.28087,1,False
376,7642-536146ba-7c31-4590-832e-905c0126f60e,A,5,13.0363655,-28.251192,1,False
377,7642-536146ba-7c31-4590-832e-905c0126f60e,A,6,12.695784,-28.619473,1,False
378,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,1,-3.5101407,7.938447,1,False
379,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,2,-7.724345,0.78009427,1,False
380,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,3,-12.394422,0.084583566,1,False
381,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,4,9.7947,-14.188472,1,False
382,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,5,10.152964,-14.228958,1,False
383,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,6,10.050803,-13.858003,1,False
384,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,1,-3.9617574,-6.770322,0,False
385,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,2,-3.686699,-4.1819506,1,False
386,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,3,-3.6573536,-5.7209535,1,False
387,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,4,-4.43662,-5.8967266,1,False
388,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,5,-4.562459,-5.316475,1,False
389,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,6,-3.9572344,-5.326834,1,False
390,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,1,-9.483235,-16.965925,1,False
391,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,2,-7.023917,6.441804,1,False
392,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,3,21.433142,6.534248,1,False
393,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,4,21.8311,5.938249,1,False
394,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,5,21.8311,5.938249,1,False
395,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,6,22.786478,2.942287,1,False
396,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,1,-18.99503,0.99035895,1,False
397,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,2,-20.843752,0.5372683,1,False
398,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,3,-19.879356,0.032139305,1,False
399,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,4,-20.40932,1.0276144,1,False
400,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,5,-19.98655,0.6311859,1,False
401,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,6,-20.527449,-0.029345362,1,False
402,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,1,-8.17496,1.4527406,1,False
403,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,2,-8.722615,-1.5418181,1,False
404,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,3,-8.85267,-2.290097,1,False
405,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,4,19.890072,-7.559691,1,False
406,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,5,19.890072,-7.559691,1,False
407,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,6,19.890072,-7.559691,1,False
408,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,1,-6.999341,3.8065243,1,False
409,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,2,-6.9988914,3.8068795,1,False
410,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,3,-5.418952,8.402388,1,False
411,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,4,35.100666,-0.49987155,1,False
412,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,5,34.37632,-0.5443624,1,False
413,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,6,35.644646,0.1667091,1,False
414,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,1,0.011758203,-0.76664674,1,False
415,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,2,16.560019,-9.411951,1,False
416,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,3,17.654812,-10.229873,1,False
417,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,4,17.384445,-9.808752,1,False
418,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,5,17.228292,-10.575845,1,False
419,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,6,16.835615,-10.28102,1,False
420,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,1,-5.166722,-12.367679,1,False
421,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,2,1.855609,6.930814,1,False
422,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,3,5.0701303,16.603153,1,False
423,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,4,5.0880446,17.601976,1,False
424,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,5,4.4712896,16.790928,1,False
425,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,6,5.4488215,17.071121,1,False
426,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,1,-6.6606336,-1.4040029,1,False
427,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,2,12.578349,9.610377,1,False
428,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,3,16.62449,10.879191,1,False
429,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,4,16.62449,10.879191,1,False
430,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,5,12.237111,12.002905,1,False
431,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,6,16.62449,10.879191,1,False
432,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,1,-11.966853,4.8844547,1,False
433,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,2,-20.63099,17.16258,1,False
434,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,3,-20.822134,18.23489,1,False
435,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,4,-21.066849,17.655989,1,False
436,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,5,-20.172829,17.577103,1,False
437,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,6,-20.154356,18.172571,1,False
438,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,1,-10.073926,-7.2832932,0,False
439,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,2,-12.607545,-22.048971,1,False
440,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,3,-12.132498,-21.607235,1,False
441,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,4,-12.158043,-22.468332,1,False
442,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,5,-11.541627,-21.80982,1,False
443,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,6,-11.524301,-22.448694,1,False
444,9116-d8b8c5c1-f549-48bf-a362-ed159302a106,A,1,-2.9874017,2.7110384,1,False
445,9116-d8b8c5c1-f549-48bf-a362-ed159302a106,A,2,-3.0439522,2.6191301,1,False
446,9116-d8b8c5c1-f549-48bf-a362-ed159302a106,A,3,-3.8799574,1.416708,1,False
447,9116-d8b8c5c1-f549-48bf-a362-ed159302a106,A,4,13.271166,-7.48015,1,False
448,9116-d8b8c5c1-f549-48bf-a362-ed159302a106,A,5,13.472783,-7.7053585,1,False
449,9116-d8b8c5c1-f549-48bf-a362-ed159302a106,A,6,12.39638,-6.545005,1,False
450,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,1,-5.837858,-1.8334539,1,False
451,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,2,-9.845429,-7.075553,1,False
452,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,3,-6.6218853,-17.315569,1,False
453,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,4,-5.838245,-16.355625,1,False
454,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,5,-10.124049,-19.467749,1,False
455,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,6,-7.16694,-16.756073,1,False
456,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,1,-3.588155,-1.9044222,1,False
457,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,2,-2.4358728,-1.9163953,0,False
458,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,3,-5.367952,-19.186855,0,False
459,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,4,-4.1382155,-19.530891,1,False
460,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,5,-4.138388,-19.530653,0,False
461,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,6,-8.163358,-6.1014075,0,False
462,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,1,-5.5918336,-14.510599,1,False
463,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,2,-3.8499732,23.96887,1,False
464,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,3,-4.218287,23.448769,1,False
465,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,4,-4.9953947,23.801567,1,False
466,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,5,-4.779656,23.14693,1,False
467,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,6,-4.4803176,24.257978,1,False
468,9471-f19badf8-f934-48be-af51-c28ad91605b9,A,1,-6.6322403,-9.788161,1,False
469,9471-f19badf8-f934-48be-af51-c28ad91605b9,A,2,26.98263,20.533567,1,False
470,9471-f19badf8-f934-48be-af51-c28ad91605b9,A,3,27.91281,20.33482,1,False
471,9471-f19badf8-f934-48be-af51-c28ad91605b9,A,4,27.623474,19.822454,1,False
472,9471-f19badf8-f934-48be-af51-c28ad91605b9,A,5,27.046976,19.94629,1,False
473,9471-f19badf8-f934-48be-af51-c28ad91605b9,A,6,27.519238,20.774256,1,False
474,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,1,8.555471,10.103837,1,False
475,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,2,-10.476321,-3.1304097,1,False
476,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,3,9.838456,12.792463,1,False
477,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,4,12.903665,14.450895,1,False
478,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,5,12.677731,14.372577,1,False
479,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,6,12.678917,14.630223,1,False
480,9559-04e2b195-6540-4711-9830-5178487fc07c,A,1,-10.898663,-17.910316,1,False
481,9559-04e2b195-6540-4711-9830-5178487fc07c,A,2,2.2448733,-6.6242523,1,False
482,9559-04e2b195-6540-4711-9830-5178487fc07c,A,3,2.4717162,-7.017328,1,False
483,9559-04e2b195-6540-4711-9830-5178487fc07c,A,4,2.9392228,-7.514918,1,False
484,9559-04e2b195-6540-4711-9830-5178487fc07c,A,5,3.9121923,-7.614445,1,False
485,9559-04e2b195-6540-4711-9830-5178487fc07c,A,6,17.579533,-20.54246,1,False
486,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,1,-1.0254943,-2.7553682,0,False
487,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,2,-12.900647,-6.665686,1,False
488,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,3,-13.866166,-7.8850684,1,False
489,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,4,-13.5351305,-7.1418347,1,False
490,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,5,-12.888361,-7.0645432,1,False
491,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,6,-11.15817,-7.906151,1,False
492,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,1,15.963742,19.502949,0,False
493,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,2,-0.24311836,10.841961,1,False
494,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,3,-1.2636681,10.771702,1,False
495,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,4,-0.5912125,-15.970689,1,False
496,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,5,0.3301836,-16.448679,1,False
497,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,6,17.004738,22.07704,1,False
498,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,1,10.280882,-6.8595634,1,False
499,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,2,22.21226,-6.8283215,1,False
500,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,3,22.406733,-6.664937,1,False
501,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,4,33.750793,-6.400777,1,False
502,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,5,34.431995,-5.5741386,1,False
503,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,6,35.759777,-3.8862414,1,False
504,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,1,-6.2946887,10.146566,1,False
505,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,2,-24.259338,5.872893,0,False
506,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,3,-25.01733,10.041857,1,False
507,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,4,-23.919525,10.041973,1,False
508,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,5,-24.413235,7.8719063,1,False
509,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,6,-26.34942,8.816968,1,False
510,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,1,1.5302118,-3.964451,1,False
511,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,2,-9.46057,12.38109,0,False
512,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,3,12.806033,-8.359266,1,False
513,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,4,-11.611049,14.981233,0,False
514,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,5,-12.268412,11.924907,0,False
515,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,6,-9.373945,12.455714,0,False
516,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,1,9.181456,-17.27385,1,False
517,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,2,10.888766,-19.325987,1,False
518,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,3,1.6403288,-2.1324239,0,False
519,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,4,14.924825,-13.983336,1,False
520,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,5,17.752663,-17.157719,1,False
521,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,6,17.75266,-17.157642,1,False
522,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,1,-34.45313,8.093592,0,False
523,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,2,-31.583078,6.6699824,1,False
524,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,3,-30.916704,7.0022635,1,False
525,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,4,-35.754387,9.363821,1,False
526,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,5,-36.365654,9.289796,1,False
527,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,6,-36.304913,8.675292,0,False
528,0723-9b842133-a121-4b53-9c37-784e6023e022,B,1,-11.649335,0.7996743,1,False
529,0723-9b842133-a121-4b53-9c37-784e6023e022,B,2,26.693605,-3.7336845,1,False
530,0723-9b842133-a121-4b53-9c37-784e6023e022,B,3,35.60169,-7.329319,1,False
531,0723-9b842133-a121-4b53-9c37-784e6023e022,B,4,32.441578,-6.146869,1,False
532,0723-9b842133-a121-4b53-9c37-784e6023e022,B,5,33.392372,-5.4005194,1,False
533,0723-9b842133-a121-4b53-9c37-784e6023e022,B,6,36.40275,-6.3347692,1,False
534,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,1,-14.598076,-0.35587826,1,False
535,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,2,-27.013288,5.690418,0,False
536,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,3,-30.064432,3.2068322,1,False
