gameid,time,roundNum,sender,contents,tangram
7764-f,1438808960570,6,director,"4 guy lifting leg up",A
7764-f,1438808966934,6,director,"5 zig zag guy with plate",L
7764-f,1438808974735,6,director,"6 crooked octogon with diamond",H
7764-f,1438808982866,6,director,"7 standing with plate",D
7764-f,1438808989274,6,director,"8 half square - diamond on top",J
7764-f,1438808993609,6,director,"9 bunch of shapes",B
7764-f,1438808995970,6,director,"10 ice skater",I
7764-f,1438809002598,6,director,"11 kneeling and praying",K
7764-f,1438809005796,6,director,"12 lunge diagonal",C
9440-7,1438806347263,1,director,"Hello",0
9440-7,1438806351460,1,matcher,"heyo",0
9440-7,1438806375329,1,matcher,"What do you have",0
9440-7,1438806376026,1,director,"Would it help if I describe each image in order? Starting with #1",0
9440-7,1438806387548,1,matcher,"yup",0
9440-7,1438806398982,1,director,"#1 looks like a person falling to the left with arms raised",C
9440-7,1438806413882,1,matcher,"got it",C
9440-7,1438806448685,1,director,"# 2 Has head leaning left, leg back and out in  same direction, right arm raised like he's getting ready to kick some butt",G
9440-7,1438806495544,1,matcher,"ok",G
9440-7,1438806525246,1,director,"#3 um, diamond head. Straight left side~~~ top part bigger than lower part on the right side",J
9440-7,1438806540440,1,director,"Left side totally straight up and down",J
9440-7,1438806546642,1,matcher,"awesome. got it",J
9440-7,1438806580880,1,director,"#4 Similar, but left side slants to the right at bottom. Right side is the same, and at the bottom also slants right",H
9440-7,1438806623561,1,director,"diamond head too",H
9440-7,1438806663848,1,director,"sort of square in the middle",H
9440-7,1438806689692,1,matcher,"ok. go it",H
9440-7,1438806735897,1,director,"#5 looks like head is leaning back. Angel wings behind head on the ,right~~~ Big pointy boobs out to the left~~~ Sitting position, big butt under the wings",B
9440-7,1438806781312,1,matcher,"awesome. go it",B
9440-7,1438806827476,1,director,"#6 seated on side like #5 but looks like a dude that is sitting down drunk or tired. Legs extended out toward the left",F
9440-7,1438806847032,1,matcher,"got it",F
9440-7,1438806847774,1,director,"Maybe kind of heavy set dude",F
9440-7,1438806865864,1,director,"#7 Looks like someone wearing cap and gown holding a diploma",D
9440-7,1438806878287,1,matcher,"ok",D
9440-7,1438806939898,1,director,"#8 Sort of dinosaur-y, head pointed down with large pointy beak. Body facing left~~~ Looks like right legt up, holding a square flag",A
9440-7,1438806959991,1,matcher,"lol got it",A
9440-7,1438806997371,1,director,"#9 Weird bunny thing - body facing right, asymmetrical bunny ears, looks depressed, body triangle shaped kind of",E
9440-7,1438807003798,1,director,"square head",E
9440-7,1438807014980,1,matcher,"got it",E
9440-7,1438807015111,1,director,"looking downward",E
9440-7,1438807057472,1,director,"#10 Happy bird with diamond tuft on head. Facing left with big mouth open, human ish legs and triangle tail",I
9440-7,1438807071276,1,matcher,"yup",I
9440-7,1438807108574,1,director,"Okay, #11 man facing right with big triangular gun, perfectly bent knees for aim I guess, diamond head",L
9440-7,1438807122281,1,matcher,"got it",L
9440-7,1438807128481,1,director,"That should be it!",L
9440-7,1438807142753,2,director,"We do this again?",0
9440-7,1438807145569,2,director,"Okay",0
9440-7,1438807146845,2,matcher,"ughhh",0
9440-7,1438807149850,2,director,"hahaha",0
9440-7,1438807175158,2,director,"#1 diamond head, left side perfectly straight, right side gets smaller at bottom",J
9440-7,1438807188423,2,matcher,"k",J
9440-7,1438807196014,2,director,"#2 happy bird with diamond tuft",I
9440-7,1438807204748,2,matcher,"k",I
9440-7,1438807215096,2,director,"#3 big boob angel with big butt",B
9440-7,1438807226389,2,matcher,"k",B
9440-7,1438807239729,2,director,"#4 diamond head man, perfectly bent legs with big gun",L
9440-7,1438807248216,2,matcher,"k",L
9440-7,1438807260393,2,director,"#drunk man sitting on curb with legs out to the left",F
9440-7,1438807269655,2,matcher,"k",F
9440-7,1438807286788,2,director,"#6 Neo with leg extended out and head back on left and arm up",G
9440-7,1438807299336,2,matcher,"k",G
9440-7,1438807310088,2,director,"#7 Person looks like falling to the left with arms out",C
9440-7,1438807318063,2,matcher,"k",C
9440-7,1438807331650,2,director,"#8 diamond head with body square and bottom slanted to right on both sides",H
9440-7,1438807342806,2,matcher,"k",H
9440-7,1438807344280,2,director,"#9 cap and gown with diploma",D
9440-7,1438807349718,2,matcher,"k",D
9440-7,1438807360523,2,director,"#10 One I didn't describe because it was last",K
9440-7,1438807376886,2,matcher,"k",K
9440-7,1438807377915,2,director,"#11 Dinosaur-y thing with flag",A
9440-7,1438807390914,2,director,"#12 Weird bunny",E
9440-7,1438807401771,3,matcher,"yay more",0
9440-7,1438807412827,3,director,"oh yeah 6 rounds ugh",0
9440-7,1438807422908,3,director,"#1 guy on sidewalk drunk",F
9440-7,1438807441034,3,matcher,"maybe type the clues into word and just copy and paste for the last 3 roudns",0
9440-7,1438807448581,3,matcher,"itll be quicker?",0
9440-7,1438807449350,3,director,"good idea",0
9440-7,1438807461530,3,matcher,"drunk guy. got it",F
9440-7,1438807462898,3,director,"#2 dinosaur",A
9440-7,1438807471487,3,matcher,"k",A
9440-7,1438807472806,3,director,"#3 angel",B
9440-7,1438807483198,3,director,"#4 never described",K
9440-7,1438807484769,3,matcher,"k",K
9440-7,1438807490896,3,director,"#5 happy bird",I
9440-7,1438807504488,3,matcher,"k",I
9440-7,1438807505486,3,director,"#6 neo",G
9440-7,1438807509732,3,matcher,"k",G
9440-7,1438807516256,3,director,"#7 diamond head, slanted right at bottom",H
9440-7,1438807523164,3,matcher,"k",H
9440-7,1438807526155,3,director,"#8 falling to left",C
9440-7,1438807545674,3,director,"#9 diamond head, straight on left, smaller at bottom on right",J
9440-7,1438807549964,3,matcher,"k",J
9440-7,1438807556613,3,director,"#guy with gun and slanted legs",L
9440-7,1438807560843,3,matcher,"k",L
9440-7,1438807562044,3,director,"#10",L
9440-7,1438807566147,3,director,"#11 bunny",E
9440-7,1438807579569,4,director,"#12 cap and gown",D
9440-7,1438807594391,4,matcher,"halfway!",0
9440-7,1438807596017,4,director,"too slow for last one",0
9440-7,1438807608553,4,director,"#1 straight on right smaller on bottom left",J
9440-7,1438807612475,4,director,"#2 neo",G
9440-7,1438807626186,4,matcher,"k",G
9440-7,1438807631289,4,director,"#3 diamond head, slanted right on bottom both sides",H
9440-7,1438807636141,4,director,"#4 happy bird",I
9440-7,1438807641460,4,director,"#5 guy with gun",L
9440-7,1438807649215,4,director,"#6 dinosaury",A
9440-7,1438807657881,4,director,"#7 drunk guy on curb",F
9440-7,1438807664525,4,director,"#8 bunny",E
9440-7,1438807670497,4,director,"#9 falling left",C
9440-7,1438807675825,4,director,"#10 cap and gown",D
9440-7,1438807684181,4,director,"#11 not described",K
9440-7,1438807688555,4,director,"#12 angel",B
9440-7,1438807697239,5,director,"#1 neo",G
9440-7,1438807711169,5,director,"#2 diamond head straight on left all the way down",J
9440-7,1438807716290,5,director,"#3 guy with gun",L
9440-7,1438807723453,5,director,"#4 no description",K
9440-7,1438807731106,5,director,"#5 drunk guy",F
9440-7,1438807739084,5,director,"#6 cap and gown",D
9440-7,1438807747088,5,director,"#7 happy bird",I
9440-7,1438807751030,5,director,"#8 angel",B
9440-7,1438807756089,5,director,"#9 falling left",C
9440-7,1438807763245,5,director,"#10 dinosaury",A
9440-7,1438807768271,5,director,"#11 bunny",E
9440-7,1438807781559,5,director,"#12 body straight, slanted to right at bottom",H
9440-7,1438807790324,6,director,"#1 falling left",C
9440-7,1438807792974,6,matcher,"woo",0
9440-7,1438807801681,6,director,"#2 straight on left side lol",J
9440-7,1438807808186,6,director,"#3 guy with gun",L
9440-7,1438807811848,6,director,"#4 drunk guy",F
9440-7,1438807815172,6,director,"#5 neo",G
9440-7,1438807823928,6,director,"#6 slanted right on bottom, diamond head",H
9440-7,1438807828366,6,director,"#7 angel",B
9440-7,1438807833898,6,director,"#8 dinosaury",A
9440-7,1438807839760,6,director,"#9 happy bird",I
9440-7,1438807843331,6,director,"#10 bunny",E
9440-7,1438807849559,6,director,"#11 cap and gown",D
9440-7,1438807854154,6,director,"#12 no descr",K
0770-e,1438962733437,1,director,"hi",0
0770-e,1438962740405,1,matcher,"hey",0
0770-e,1438962752762,1,director,"I'm a bit lost",0
0770-e,1438962814913,1,matcher,"describe the shape and tell me the number it is. Ex~~~ The one that looks like a person sitting in a beanbag chair - which #?",F
0770-e,1438962839642,1,director,"#2",F
0770-e,1438962863081,1,matcher,"good, keep going.~~~~~~the angel-looking one?",C
0770-e,1438962875927,1,director,"#9",0
0770-e,1438962905445,1,matcher,"ok.~~~the um~~~~~~peacock looking one?",I
0770-e,1438962923933,1,director,"#7",0
0770-e,1438962951341,1,director,"12 looks like a graduate?",D
0770-e,1438962976014,1,matcher,"ok, snowman with triangle boobs?",K
0770-e,1438963022104,1,director,"i have 2 of them that look a little the same number 10 is kneeling (snowman) and 11 is bending (snowman)",0
0770-e,1438963022104,1,director,"i have 2 of them that look a little the same number 10 is kneeling (snowman)",K
0770-e,1438963022104,1,director,"11 is bending (snowman)",L
0770-e,1438963046129,1,matcher,"haha, got it",0
0770-e,1438963064082,1,matcher,"square rock on a hilltop?",E
0770-e,1438963095104,1,director,"I think that is number 6 does it have 2 things like a bow on the top?",E
0770-e,1438963119999,1,matcher,"ya, got it. Walking bear with square on back?",A
0770-e,1438963133399,1,director,"that's number 1 ",A
0770-e,1438963151124,1,matcher,"ok, submit and see how we did!",0
0770-e,1438963159437,2,director,"ok",0
0770-e,1438963171537,2,matcher,"7? ugh",0
0770-e,1438963195053,2,director,"ok, let's see, angel 1",C
0770-e,1438963199332,2,director,"bear 2",A
0770-e,1438963211287,2,director,"beanbag 6",F
0770-e,1438963222644,2,matcher,"ok",0
0770-e,1438963262314,2,director,"kneeling person, 3 I can describe more if you want",K
0770-e,1438963300738,2,matcher,"yes, keep going. i'm keeping up",0
0770-e,1438963310168,2,director,"mountain 8",E
0770-e,1438963339904,2,director,"peacock, not sure 7",I
0770-e,1438963360090,2,director,"graduate he's got his hand out ?? 10",D
0770-e,1438963402743,2,director,"number 4 is a square on top of a flat surface with jagged right side",J
0770-e,1438963416496,2,matcher,"good so far",0
0770-e,1438963434389,2,matcher,"5 is rock on hilltop with bow?",G
0770-e,1438963450093,2,director,"oh, lol, got it now",0
0770-e,1438963477735,2,director,"what else",0
0770-e,1438963498637,2,director,"ok, 12 is a square on top",H
0770-e,1438963500905,2,matcher,"triangle boob snowman, with and without back piece missing",H
0770-e,1438963521837,2,director,"that one i'm lost with ",0
0770-e,1438963533981,2,director,"3 and 4 they look the same",0
0770-e,1438963541645,2,director,"no, sorry 3 and 9",0
0770-e,1438963597425,2,matcher,"my 9 looks like a square headed dancer dragging back leg",L
0770-e,1438963614122,2,director,"9",0
0770-e,1438963626037,2,matcher,"ok, submit and move on?",0
0770-e,1438963626227,2,director,"the one that looks just like, 3 I think",0
0770-e,1438963632087,2,director,"ok",0
0770-e,1438963659028,3,director,"beanbag 6",F
0770-e,1438963668746,3,director,"snowman dragging 4",K
0770-e,1438963691178,3,director,"peacock 8",I
0770-e,1438963695872,3,director,"graduate 9",D
0770-e,1438963699072,3,director,"angel 10",C
0770-e,1438963708746,3,director,"square mountain, 2",G
0770-e,1438963721888,3,director,"square on top jagged to the right 3",J
0770-e,1438963731584,3,director,"bear 12",A
0770-e,1438963733232,3,matcher,"2 - is that the diamond shape on the flat surface?",G
0770-e,1438963742912,3,director,"yes.",0
0770-e,1438963789293,3,director,"7 diamond with a triangle to the right",B
0770-e,1438963820374,3,matcher,"ok, that leaves 3 and 5",0
0770-e,1438963823281,3,director,"i'll name it baby if you got that one",0
0770-e,1438963833044,3,director,"describe 3",0
0770-e,1438963868408,3,matcher,"3 looks like 5 but missing a piece on the 'back'",K
0770-e,1438963868408,3,matcher,"3 looks like 5 but missing a piece on the 'back'",C
0770-e,1438963891738,3,director,"5 to me looks like a ghost?",H
0770-e,1438963959826,3,matcher,"think were close, submit?",0
0770-e,1438963976250,3,director,"yes. I think we can get them quick now~~~",0
0770-e,1438963991175,4,matcher,"lol, still getting half",0
0770-e,1438963996426,4,director,"lol omg",0
0770-e,1438964000666,4,director,"ok, here I go",0
0770-e,1438964005578,4,director,"1 graduate",D
0770-e,1438964043425,4,director,"2 baby this is a diamond shape on top, triangle to the side",B
0770-e,1438964058819,4,director,"beanbag 4",F
0770-e,1438964062506,4,director,"bear 5",A
0770-e,1438964068087,4,director,"angel 6",C
0770-e,1438964103845,4,director,"ghost 7 this is a diamond shape on top what looks like a gown and no arms",H
0770-e,1438964105900,4,matcher,"I wonder if your ghost and my angel are the same",H
0770-e,1438964115207,4,director,"lol, i'm wondering the same",0
0770-e,1438964126987,4,director,"ok, the angel you described it perfect, like it's flying?",C
0770-e,1438964142064,4,matcher,"ya, both 'hands' up in the air",C
0770-e,1438964153188,4,director,"yes, that's what I thought was the angel",C
0770-e,1438964222501,4,matcher,"7 looks like the graduate sitting/kneeling with no arms",H
0770-e,1438964250522,4,director,"yes",0
0770-e,1438964274161,4,matcher,"ok.~~~~~~diamond on flat surface?",J
0770-e,1438964285562,4,director,"11",0
0770-e,1438964299113,4,matcher,"dancer?",I
0770-e,1438964306042,4,director,"the pointy boobies one is difficult, ",L
0770-e,1438964323210,4,matcher,"bent knees on that one",L
0770-e,1438964339095,4,director,"does this have a point at the boobies?",L
0770-e,1438964356409,4,matcher,"going off to the right",0
0770-e,1438964360641,4,director,"8",0
0770-e,1438964373191,4,director,"and the other is the same except little boobies on back",K
0770-e,1438964399803,4,matcher,"haha, ok, where does mini-boobs go",K
0770-e,1438964415824,4,director,"9 is mini, we're gonna do good next time",K
0770-e,1438964453178,4,matcher,"i have: graduate, baby, gift on hilltop, beanbag, bear, angel top row",0
0770-e,1438964453178,4,matcher,"i have: graduate",D
0770-e,1438964453178,4,matcher,"i have: baby",B
0770-e,1438964453178,4,matcher,"i have: gift on hilltop",E
0770-e,1438964453178,4,matcher,"i have: beanbag",F
0770-e,1438964453178,4,matcher,"i have: bear",A
0770-e,1438964453178,4,matcher,"i have: angel top row",C
0770-e,1438964477668,4,director,"right",0
