gameid,roundNum,word,POS,count
6425-8,1,taking,VBG,0
6425-8,1,almost,RB,0
6425-8,1,is,VBZ,6
6425-8,1,it,PRP,0
6425-8,1,surface,NN,0
6425-8,1,middle,NN,0
6425-8,1,in,IN,0
6425-8,1,ready,JJ,0
6425-8,1,You,PRP,0
6425-8,1,mouse,NN,0
6425-8,1,if,IN,0
6425-8,1,:,:,0
6425-8,1,make,VB,0
6425-8,1,bowl,NN,0
6425-8,1,same,JJ,0
6425-8,1,yoga,NN,0
6425-8,1,bunny,NN,1
6425-8,1,windmill,NN,0
6425-8,1,extended,VBN,0
6425-8,1,mountain,NN,0
6425-8,1,I,PRP,0
6425-8,1,hand,NN,0
6425-8,1,Y,NN,0
6425-8,1,'ll,MD,0
6425-8,1,lower,JJR,0
6425-8,1,hexagon,NN,0
6425-8,1,off,IN,0
6425-8,1,center,NN,0
6425-8,1,i,FW,0
6425-8,1,floor,NN,0
6425-8,1,well,RB,0
6425-8,1,It,PRP,0
6425-8,1,person,NN,0
6425-8,1,without,IN,0
6425-8,1,In,IN,0
6425-8,1,position,NN,0
6425-8,1,the,DT,6
6425-8,1,left,JJ,1
6425-8,1,bending,VBG,0
6425-8,1,just,RB,0
6425-8,1,downwards,NNS,0
6425-8,1,half,NN,0
6425-8,1,got,VBD,0
6425-8,1,foot,NN,0
6425-8,1,shape,NN,0
6425-8,1,Position,NN,0
6425-8,1,yes,RB,0
6425-8,1,praying,VBG,2
6425-8,1,kneeling,VBG,0
6425-8,1,cut,VBD,0
6425-8,1,seems,VBZ,0
6425-8,1,except,IN,0
6425-8,1,spread,VBN,0
6425-8,1,has,VBZ,0
6425-8,1,hat,NN,0
6425-8,1,remaining,VBG,0
6425-8,1,kick,VBP,0
6425-8,1,...,:,0
6425-8,1,big,JJ,0
6425-8,1,showing,NN,0
6425-8,1,possibly,RB,0
6425-8,1,bit,NN,0
6425-8,1,lady,NN,0
6425-8,1,wings,NNS,0
6425-8,1,shoulder,NN,0
6425-8,1,like,IN,2
6425-8,1,shaped,VBN,0
6425-8,1,slouched,VBD,0
6425-8,1,facing,VBG,1
6425-8,1,either,CC,0
6425-8,1,right,NN,0
6425-8,1,duck,NN,0
6425-8,1,some,DT,0
6425-8,1,back,NN,1
6425-8,1,dead,JJ,0
6425-8,1,towards,IN,0
6425-8,1,images,NNS,0
6425-8,1,candle,NN,0
6425-8,1,confusing,JJ,0
6425-8,1,shapes,NNS,0
6425-8,1,for,IN,1
6425-8,1,bottom,NN,0
6425-8,1,crouching,VBG,0
6425-8,1,ice,NN,0
6425-8,1,does,VBZ,0
6425-8,1,?,.,0
6425-8,1,nose,NN,0
6425-8,1,be,VB,0
6425-8,1,pose,VB,0
6425-8,1,zombie,NN,0
6425-8,1,snapped,VBD,0
6425-8,1,by,IN,0
6425-8,1,on,IN,3
6425-8,1,about,IN,0
6425-8,1,ok,NN,0
6425-8,1,getting,VBG,0
6425-8,1,of,IN,0
6425-8,1,graduation,NN,0
6425-8,1,Looks,VBZ,0
6425-8,1,slightly,RB,0
6425-8,1,or,CC,0
6425-8,1,block,NN,0
6425-8,1,raised,VBD,0
6425-8,1,No,DT,0
6425-8,1,image,NN,1
6425-8,1,two,CD,0
6425-8,1,down,RP,0
6425-8,1,her,PRP$,0
6425-8,1,hes,NNS,0
6425-8,1,flying,VBG,0
6425-8,1,long,JJ,0
6425-8,1,start,VB,0
6425-8,1,way,NN,0
6425-8,1,forward,RB,0
6425-8,1,lopsided,JJ,0
6425-8,1,NW,NNP,0
6425-8,1,head,NN,0
6425-8,1,offering,NN,0
6425-8,1,guess,NN,0
6425-8,1,but,CC,0
6425-8,1,reminds,VBZ,0
6425-8,1,skip,VB,1
6425-8,1,might,MD,0
6425-8,1,line,NN,1
6425-8,1,ear,NN,0
6425-8,1,with,IN,3
6425-8,1,penguin,NN,0
6425-8,1,pacman,NN,0
6425-8,1,up,RP,2
6425-8,1,below,IN,0
6425-8,1,'re,VBP,0
6425-8,1,They,PRP,0
6425-8,1,torso,NN,0
6425-8,1,skating,NN,0
6425-8,1,describe,VB,0
6425-8,1,an,DT,0
6425-8,1,'','',0
6425-8,1,as,IN,0
6425-8,1,rolling,VBG,0
6425-8,1,at,IN,0
6425-8,1,prayer,NN,0
6425-8,1,horse,NN,0
6425-8,1,triangles,NNS,0
6425-8,1,again,RB,0
6425-8,1,outstretched,VBD,0
6425-8,1,no,DT,0
6425-8,1,not,RB,0
6425-8,1,other,JJ,2
6425-8,1,holding,VBG,0
6425-8,1,you,PRP,0
6425-8,1,really,RB,0
6425-8,1,picture,NN,0
6425-8,1,Great,JJ,0
6425-8,1,'s,POS,0
6425-8,1,rhombus,NN,0
6425-8,1,kinda,NN,0
6425-8,1,'m,VBP,0
6425-8,1,sides,NNS,0
6425-8,1,upwards,NNS,0
6425-8,1,ghost,NN,0
6425-8,1,alright,JJ,0
6425-8,1,stick,VBP,0
6425-8,2,gown,NN,0
6425-8,2,all,DT,0
6425-8,2,pointing,VBG,0
6425-8,2,hanging,VBG,0
6425-8,2,go,VB,0
6425-8,2,chair,NN,0
6425-8,2,row,NN,0
6425-8,2,cliff,NN,0
6425-8,2,to,TO,2
6425-8,2,tail,NN,0
6425-8,2,sorry,JJ,0
6425-8,2,woman,NN,0
6425-8,2,sitting,VBG,1
6425-8,2,very,RB,0
6425-8,2,fat,JJ,0
6425-8,2,balancing,VBG,0
6425-8,2,fall,VB,0
6425-8,2,cool,NN,0
6425-8,2,`,``,0
6425-8,2,No.,NN,0
6425-8,2,keens,NNS,0
6425-8,2,laying,VBG,0
6425-8,2,solid,JJ,0
6425-8,2,small,JJ,0
6425-8,2,guy,NN,0
6425-8,2,Number,NN,0
6425-8,2,second,JJ,0
6425-8,2,rectangular,JJ,0
6425-8,2,will,MD,0
6425-8,2,what,WP,0
6425-8,2,version,NN,0
6425-8,2,goes,VBZ,0
6425-8,2,falling,VBG,0
6425-8,2,bird,NN,0
6425-8,2,body,NN,0
6425-8,2,kicked,VBD,0
6425-8,2,leg,NN,1
6425-8,2,seventh,JJ,0
6425-8,2,box,NN,0
6425-8,2,great,JJ,0
6425-8,2,tangram,NN,0
6425-8,2,ahead,RB,0
6425-8,2,bow,NN,0
6425-8,2,weird,JJ,1
6425-8,2,thats,NNS,0
6425-8,2,sticking,VBG,0
6425-8,2,visible,JJ,0
6425-8,2,beak,NN,0
6425-8,2,standing,NN,1
6425-8,2,from,IN,0
6425-8,2,figure,NN,1
6425-8,2,would,MD,0
6425-8,2,dude,NN,0
6425-8,2,arms,NNS,2
6425-8,2,next,IN,0
6425-8,2,more,RBR,0
6425-8,2,sort,NN,0
6425-8,2,flat,JJ,0
6425-8,2,``,``,0
6425-8,2,diamond,NN,0
6425-8,2,lunge,VBP,0
6425-8,2,flag,NN,0
6425-8,2,carrying,VBG,0
6425-8,2,So,RB,0
6425-8,2,rabbit,NN,0
6425-8,2,baby,NN,0
6425-8,2,hold,VB,0
6425-8,2,me,PRP,0
6425-8,2,this,DT,0
6425-8,2,oh,UH,0
6425-8,2,can,MD,0
6425-8,2,my,PRP$,0
6425-8,2,Image,NN,0
6425-8,2,meant,VBN,0
6425-8,2,bent,JJ,0
6425-8,2,cube,NN,0
6425-8,2,something,NN,0
6425-8,2,sense,NN,0
6425-8,2,dress,NN,0
6425-8,2,!,.,0
6425-8,2,sit,VBP,0
6425-8,2,YOUR,JJ,0
6425-8,2,how,WRB,0
6425-8,2,animal,NN,0
6425-8,2,idk,NN,0
6425-8,2,A,DT,0
6425-8,2,okay,JJ,0
6425-8,2,spot,NN,0
6425-8,2,coming,VBG,0
6425-8,2,lap,NN,0
6425-8,2,man,NN,0
6425-8,2,a,DT,1
6425-8,2,third,JJ,0
6425-8,2,beanbag,NN,0
6425-8,2,maybe,RB,0
6425-8,2,One,CD,0
6425-8,2,so,RB,0
6425-8,2,tall,JJ,0
6425-8,2,pointed,VBD,0
6425-8,2,move,VB,0
6425-8,2,bended,JJ,0
6425-8,2,held,VBD,0
6425-8,2,looks,VBZ,0
6425-8,2,diagonally,RB,0
6425-8,2,its,PRP$,0
6425-8,2,limbs,NNS,0
6425-8,2,",",",",0
6425-8,2,actually,RB,0
6425-8,2,squatting,VBG,0
6425-8,2,bout,NN,0
6425-8,2,into,IN,0
6425-8,2,then,RB,0
6425-8,2,them,PRP,0
6425-8,2,someone,NN,0
6425-8,2,skater,NN,1
6425-8,2,underneath,IN,0
6425-8,2,touching,VBG,0
6425-8,2,they,PRP,0
6425-8,2,hands,NNS,0
6425-8,2,front,NN,0
6425-8,2,now,RB,0
6425-8,2,bigger,JJR,0
6425-8,2,going,VBG,0
6425-8,2,edge,NN,0
6425-8,2,did,VBD,0
6425-8,2,leaned,VBD,0
6425-8,2,each,DT,0
6425-8,2,tray,NN,0
6425-8,2,side,NN,0
6425-8,2,turtle,NN,0
6425-8,2,lifted,VBN,0
6425-8,2,square,NN,0
6425-8,2,tilted,JJ,0
6425-8,2,doing,VBG,0
6425-8,2,hard,JJ,0
6425-8,2,tip,NN,0
6425-8,2,jagged,VBN,0
6425-8,2,slumped,VBD,0
6425-8,2,sounds,VBZ,0
6425-8,2,out,IN,0
6425-8,2,',POS,0
6425-8,2,space,NN,0
6425-8,2,looking,VBG,1
6425-8,2,-LRB-,-LRB-,0
6425-8,2,correct,JJ,0
6425-8,2,crouched,VBD,0
6425-8,2,sideways,RB,0
6425-8,2,boobs,NNS,0
6425-8,2,completely,RB,0
6425-8,2,put,VB,0
6425-8,2,backwards,RB,0
6425-8,2,-RRB-,-RRB-,0
6425-8,2,could,MD,0
6425-8,2,thing,NN,0
6425-8,2,think,VBP,0
6425-8,2,first,RB,0
6425-8,2,there,RB,0
6425-8,2,*,NN,0
6425-8,2,There,EX,0
6425-8,2,number,NN,0
6425-8,2,one,CD,4
6425-8,2,feet,NNS,0
6425-8,2,lol,NN,0
6425-8,2,another,DT,0
6425-8,2,open,JJ,0
6425-8,2,hood,NN,0
6425-8,2,little,JJ,0
6425-8,2,Okay,UH,0
6425-8,2,stuck,VBD,0
6425-8,2,top,NN,0
6425-8,2,their,PRP$,0
6425-8,2,too,RB,0
6425-8,2,legs,NNS,1
6425-8,2,that,WDT,1
6425-8,2,centered,VBN,0
6425-8,2,part,NN,0
6425-8,2,somewhat,RB,0
6425-8,2,wide,JJ,0
6425-8,2,kind,NN,0
6425-8,2,reclining,JJ,0
6425-8,2,tree,NN,0
6425-8,2,board,NN,0
6425-8,2,karate,NN,0
6425-8,2,6th,JJ,0
6425-8,2,toward,IN,0
6425-8,2,and,CC,0
6425-8,2,angel,NN,0
6425-8,2,turned,VBN,0
6425-8,2,talking,VBG,0
6425-8,2,have,VBP,0
6425-8,2,ballerina,NN,0
6425-8,2,angle,NN,0
6425-8,2,dancing,NN,0
6425-8,2,-,:,0
6425-8,2,also,RB,0
6425-8,2,With,IN,0
6425-8,2,who,WP,0
6425-8,2,most,RBS,0
6425-8,2,knee,NN,0
6425-8,2,The,DT,0
6425-8,2,dog,NN,0
6425-8,2,face,NN,0
6425-8,2,pointy,JJ,0
6425-8,2,Its,PRP$,0
6425-8,2,walking,VBG,1
6425-8,2,pope,NN,0
6425-8,2,no.,RB,0
6425-8,2,corner,NN,0
6425-8,2,ground,NN,0
6425-8,2,anvil,NN,0
6425-8,2,explain,VB,0
6425-8,2,should,MD,0
6425-8,2,being,VBG,0
6425-8,2,only,RB,0
6425-8,2,pretty,RB,0
6425-8,2,robe,NN,0
6425-8,2,he,PRP,0
6425-8,2,over,IN,0
6425-8,2,rectangle,NN,0
6425-8,2,wearing,VBG,0
6425-8,2,do,VB,0
6425-8,2,his,PRP$,0
6425-8,2,triangle,NN,1
6425-8,2,begging,VBG,0
6425-8,2,ones,NNS,0
6425-8,2,PASS,NN,0
6425-8,2,him,PRP,0
6425-8,2,Move,VB,0
6425-8,2,bad,JJ,0
6425-8,2,priest,NN,0
6425-8,2,where,WRB,0
6425-8,2,ears,NNS,0
6425-8,2,For,IN,0
6425-8,2,attached,VBN,0
6425-8,2,see,VB,0
6425-8,2,slanted,VBN,0
6425-8,2,are,VBP,0
6425-8,2,arm,NN,0
6425-8,2,knees,NNS,1
6425-8,2,#,#,0
6425-8,2,That,DT,0
6425-8,2,sorta,NN,0
6425-8,2,behind,IN,0
6425-8,2,finger,NN,0
6425-8,2,diamonds,NNS,0
6425-8,2,perfectly,RB,0
6425-8,2,kneel,NN,0
6425-8,2,we,PRP,0
6425-8,2,vertical,JJ,1
6425-8,2,missing,VBG,0
6425-8,2,rock,NN,0
6425-8,2,kicking,VBG,0
6425-8,2,both,DT,1
6425-8,2,last,JJ,0
6425-8,2,similar,JJ,0
6425-8,2,ill,RB,0
6425-8,2,monk,NN,0
6425-8,2,against,IN,0
6425-8,2,s,NNS,0
6425-8,2,figures,NNS,0
6425-8,2,Yes,UH,0
6425-8,2,tough,JJ,0
6425-8,2,point,NN,0
6425-8,2,wall,NN,0
6425-8,2,ca,MD,0
6425-8,2,pos,NN,0
6425-8,2,whatever,WDT,0
6425-8,2,dancer,NN,0
6425-8,2,stretched,VBD,0
6425-8,2,table,NN,0
6425-8,2,stretch,VBP,0
6425-8,2,three,CD,0
6425-8,2,But,CC,0
6425-8,2,.,.,0
6425-8,2,much,RB,0
6425-8,2,blob,NN,0
6425-8,2,shoulders,NNS,0
6425-8,2,sad,JJ,0
6425-8,2,those,DT,0
6425-8,2,And,CC,0
6425-8,2,look,VBP,1
6425-8,2,portruding,VBG,0
6425-8,2,straight,JJ,1
6425-8,2,air,NN,0
6425-8,2,n't,RB,0
6425-8,2,while,IN,0
6425-8,2,leaning,VBG,0
6425-8,2,taking,VBG,0
6425-8,2,almost,RB,0
6425-8,2,is,VBZ,5
6425-8,2,it,PRP,0
6425-8,2,surface,NN,0
6425-8,2,middle,NN,0
6425-8,2,in,IN,0
6425-8,2,ready,JJ,0
6425-8,2,You,PRP,0
6425-8,2,mouse,NN,0
6425-8,2,if,IN,0
6425-8,2,:,:,0
6425-8,2,make,VB,0
6425-8,2,bowl,NN,0
6425-8,2,same,JJ,0
6425-8,2,yoga,NN,0
6425-8,2,bunny,NN,1
6425-8,2,windmill,NN,0
6425-8,2,extended,VBN,0
6425-8,2,mountain,NN,0
6425-8,2,I,PRP,1
6425-8,2,hand,NN,0
6425-8,2,Y,NN,0
6425-8,2,'ll,MD,0
6425-8,2,lower,JJR,0
6425-8,2,hexagon,NN,0
6425-8,2,off,IN,0
6425-8,2,center,NN,0
6425-8,2,i,FW,0
6425-8,2,floor,NN,0
6425-8,2,well,RB,0
6425-8,2,It,PRP,0
6425-8,2,person,NN,0
6425-8,2,without,IN,0
6425-8,2,In,IN,0
6425-8,2,position,NN,0
6425-8,2,the,DT,4
6425-8,2,left,JJ,2
6425-8,2,bending,VBG,0
6425-8,2,just,RB,0
6425-8,2,downwards,NNS,0
6425-8,2,half,NN,0
6425-8,2,got,VBD,0
6425-8,2,foot,NN,0
6425-8,2,shape,NN,0
6425-8,2,Position,NN,0
6425-8,2,yes,RB,0
6425-8,2,praying,VBG,3
6425-8,2,kneeling,VBG,0
6425-8,2,cut,VBD,0
6425-8,2,seems,VBZ,0
6425-8,2,except,IN,0
6425-8,2,spread,VBN,0
6425-8,2,has,VBZ,0
6425-8,2,hat,NN,0
6425-8,2,remaining,VBG,0
6425-8,2,kick,VBP,0
6425-8,2,...,:,0
6425-8,2,big,JJ,0
6425-8,2,showing,NN,0
6425-8,2,possibly,RB,0
6425-8,2,bit,NN,0
6425-8,2,lady,NN,0
6425-8,2,wings,NNS,0
6425-8,2,shoulder,NN,0
6425-8,2,like,IN,2
6425-8,2,shaped,VBN,0
6425-8,2,slouched,VBD,0
6425-8,2,facing,VBG,1
6425-8,2,either,CC,0
6425-8,2,right,NN,2
6425-8,2,duck,NN,0
6425-8,2,some,DT,0
6425-8,2,back,NN,1
6425-8,2,dead,JJ,0
6425-8,2,towards,IN,0
6425-8,2,images,NNS,0
6425-8,2,candle,NN,0
6425-8,2,confusing,JJ,0
6425-8,2,shapes,NNS,0
6425-8,2,for,IN,0
6425-8,2,bottom,NN,0
6425-8,2,crouching,VBG,0
6425-8,2,ice,NN,0
6425-8,2,does,VBZ,0
6425-8,2,?,.,2
6425-8,2,nose,NN,0
6425-8,2,be,VB,0
6425-8,2,pose,VB,0
6425-8,2,zombie,NN,1
6425-8,2,snapped,VBD,0
6425-8,2,by,IN,0
6425-8,2,on,IN,1
6425-8,2,about,IN,0
6425-8,2,ok,NN,0
6425-8,2,getting,VBG,0
6425-8,2,of,IN,0
6425-8,2,graduation,NN,0
6425-8,2,Looks,VBZ,0
6425-8,2,slightly,RB,0
6425-8,2,or,CC,0
6425-8,2,block,NN,0
6425-8,2,raised,VBD,0
6425-8,2,No,DT,0
6425-8,2,image,NN,0
6425-8,2,two,CD,0
6425-8,2,down,RP,0
6425-8,2,her,PRP$,0
6425-8,2,hes,NNS,0
6425-8,2,flying,VBG,0
6425-8,2,long,JJ,0
6425-8,2,start,VB,0
6425-8,2,way,NN,0
6425-8,2,forward,RB,0
6425-8,2,lopsided,JJ,0
6425-8,2,NW,NNP,0
6425-8,2,head,NN,1
6425-8,2,offering,NN,0
6425-8,2,guess,NN,1
6425-8,2,but,CC,0
6425-8,2,reminds,VBZ,0
6425-8,2,skip,VB,0
6425-8,2,might,MD,0
6425-8,2,line,NN,0
6425-8,2,ear,NN,0
6425-8,2,with,IN,1
6425-8,2,penguin,NN,0
6425-8,2,pacman,NN,0
6425-8,2,up,RP,2
6425-8,2,below,IN,0
6425-8,2,'re,VBP,0
6425-8,2,They,PRP,0
6425-8,2,torso,NN,0
6425-8,2,skating,NN,0
6425-8,2,describe,VB,0
6425-8,2,an,DT,0
6425-8,2,'','',0
6425-8,2,as,IN,0
6425-8,2,rolling,VBG,0
6425-8,2,at,IN,0
6425-8,2,prayer,NN,0
6425-8,2,horse,NN,0
6425-8,2,triangles,NNS,0
6425-8,2,again,RB,0
6425-8,2,outstretched,VBD,0
6425-8,2,no,DT,1
6425-8,2,not,RB,0
6425-8,2,other,JJ,1
6425-8,2,holding,VBG,0
6425-8,2,you,PRP,0
6425-8,2,really,RB,0
6425-8,2,picture,NN,0
6425-8,2,Great,JJ,0
6425-8,2,'s,POS,0
6425-8,2,rhombus,NN,0
6425-8,2,kinda,NN,0
6425-8,2,'m,VBP,0
6425-8,2,sides,NNS,0
6425-8,2,upwards,NNS,0
6425-8,2,ghost,NN,0
6425-8,2,alright,JJ,0
6425-8,2,stick,VBP,0
6425-8,3,gown,NN,0
6425-8,3,all,DT,0
6425-8,3,pointing,VBG,0
6425-8,3,hanging,VBG,0
6425-8,3,go,VB,0
6425-8,3,chair,NN,0
6425-8,3,row,NN,0
6425-8,3,cliff,NN,0
6425-8,3,to,TO,1
6425-8,3,tail,NN,0
6425-8,3,sorry,JJ,0
6425-8,3,woman,NN,0
6425-8,3,sitting,VBG,1
6425-8,3,very,RB,0
6425-8,3,fat,JJ,0
6425-8,3,balancing,VBG,0
6425-8,3,fall,VB,0
6425-8,3,cool,NN,0
6425-8,3,`,``,0
6425-8,3,No.,NN,0
6425-8,3,keens,NNS,0
6425-8,3,laying,VBG,0
6425-8,3,solid,JJ,0
6425-8,3,small,JJ,0
6425-8,3,guy,NN,0
6425-8,3,Number,NN,0
6425-8,3,second,JJ,0
6425-8,3,rectangular,JJ,0
6425-8,3,will,MD,0
6425-8,3,what,WP,0
6425-8,3,version,NN,0
6425-8,3,goes,VBZ,0
6425-8,3,falling,VBG,0
6425-8,3,bird,NN,0
6425-8,3,body,NN,0
6425-8,3,kicked,VBD,0
6425-8,3,leg,NN,0
6425-8,3,seventh,JJ,0
6425-8,3,box,NN,0
6425-8,3,great,JJ,0
6425-8,3,tangram,NN,0
6425-8,3,ahead,RB,0
6425-8,3,bow,NN,0
6425-8,3,weird,JJ,0
6425-8,3,thats,NNS,0
6425-8,3,sticking,VBG,0
6425-8,3,visible,JJ,0
6425-8,3,beak,NN,0
6425-8,3,standing,NN,1
6425-8,3,from,IN,0
6425-8,3,figure,NN,1
6425-8,3,would,MD,0
6425-8,3,dude,NN,0
6425-8,3,arms,NNS,1
6425-8,3,next,IN,0
6425-8,3,more,RBR,0
6425-8,3,sort,NN,0
6425-8,3,flat,JJ,0
6425-8,3,``,``,0
6425-8,3,diamond,NN,0
6425-8,3,lunge,VBP,0
6425-8,3,flag,NN,0
6425-8,3,carrying,VBG,0
6425-8,3,So,RB,0
6425-8,3,rabbit,NN,0
6425-8,3,baby,NN,0
6425-8,3,hold,VB,0
6425-8,3,me,PRP,0
6425-8,3,this,DT,0
6425-8,3,oh,UH,0
6425-8,3,can,MD,0
6425-8,3,my,PRP$,0
6425-8,3,Image,NN,0
6425-8,3,meant,VBN,0
6425-8,3,bent,JJ,0
6425-8,3,cube,NN,0
6425-8,3,something,NN,0
6425-8,3,sense,NN,0
6425-8,3,dress,NN,0
6425-8,3,!,.,0
6425-8,3,sit,VBP,0
6425-8,3,YOUR,JJ,0
6425-8,3,how,WRB,0
6425-8,3,animal,NN,0
6425-8,3,idk,NN,0
6425-8,3,A,DT,0
6425-8,3,okay,JJ,0
6425-8,3,spot,NN,0
6425-8,3,coming,VBG,0
6425-8,3,lap,NN,0
6425-8,3,man,NN,0
6425-8,3,a,DT,0
6425-8,3,third,JJ,0
6425-8,3,beanbag,NN,0
6425-8,3,maybe,RB,0
6425-8,3,One,CD,0
6425-8,3,so,RB,0
6425-8,3,tall,JJ,0
6425-8,3,pointed,VBD,0
6425-8,3,move,VB,0
6425-8,3,bended,JJ,0
6425-8,3,held,VBD,0
6425-8,3,looks,VBZ,0
6425-8,3,diagonally,RB,0
6425-8,3,its,PRP$,1
6425-8,3,limbs,NNS,0
6425-8,3,",",",",0
6425-8,3,actually,RB,0
6425-8,3,squatting,VBG,0
6425-8,3,bout,NN,0
6425-8,3,into,IN,0
6425-8,3,then,RB,0
6425-8,3,them,PRP,0
6425-8,3,someone,NN,0
6425-8,3,skater,NN,1
6425-8,3,underneath,IN,0
6425-8,3,touching,VBG,0
6425-8,3,they,PRP,0
6425-8,3,hands,NNS,0
6425-8,3,front,NN,0
6425-8,3,now,RB,0
6425-8,3,bigger,JJR,0
6425-8,3,going,VBG,0
6425-8,3,edge,NN,0
6425-8,3,did,VBD,0
6425-8,3,leaned,VBD,0
6425-8,3,each,DT,0
6425-8,3,tray,NN,0
6425-8,3,side,NN,0
6425-8,3,turtle,NN,0
6425-8,3,lifted,VBN,0
6425-8,3,square,NN,0
6425-8,3,tilted,JJ,0
6425-8,3,doing,VBG,0
6425-8,3,hard,JJ,0
6425-8,3,tip,NN,0
6425-8,3,jagged,VBN,0
6425-8,3,slumped,VBD,0
6425-8,3,sounds,VBZ,0
6425-8,3,out,IN,0
6425-8,3,',POS,0
6425-8,3,space,NN,0
6425-8,3,looking,VBG,0
6425-8,3,-LRB-,-LRB-,0
6425-8,3,correct,JJ,0
6425-8,3,crouched,VBD,0
6425-8,3,sideways,RB,0
6425-8,3,boobs,NNS,0
6425-8,3,completely,RB,0
6425-8,3,put,VB,0
6425-8,3,backwards,RB,0
6425-8,3,-RRB-,-RRB-,0
6425-8,3,could,MD,0
6425-8,3,thing,NN,0
6425-8,3,think,VBP,1
6425-8,3,first,RB,0
6425-8,3,there,RB,0
6425-8,3,*,NN,0
6425-8,3,There,EX,0
6425-8,3,number,NN,0
6425-8,3,one,CD,0
6425-8,3,feet,NNS,0
6425-8,3,lol,NN,0
6425-8,3,another,DT,0
6425-8,3,open,JJ,0
6425-8,3,hood,NN,0
6425-8,3,little,JJ,0
6425-8,3,Okay,UH,0
6425-8,3,stuck,VBD,0
6425-8,3,top,NN,0
6425-8,3,their,PRP$,0
6425-8,3,too,RB,0
6425-8,3,legs,NNS,1
6425-8,3,that,WDT,0
6425-8,3,centered,VBN,0
6425-8,3,part,NN,0
6425-8,3,somewhat,RB,0
6425-8,3,wide,JJ,0
6425-8,3,kind,NN,0
6425-8,3,reclining,JJ,0
6425-8,3,tree,NN,0
6425-8,3,board,NN,0
6425-8,3,karate,NN,0
6425-8,3,6th,JJ,0
6425-8,3,toward,IN,0
6425-8,3,and,CC,0
6425-8,3,angel,NN,0
6425-8,3,turned,VBN,0
6425-8,3,talking,VBG,0
6425-8,3,have,VBP,0
6425-8,3,ballerina,NN,0
6425-8,3,angle,NN,0
6425-8,3,dancing,NN,0
6425-8,3,-,:,0
6425-8,3,also,RB,0
6425-8,3,With,IN,0
6425-8,3,who,WP,0
6425-8,3,most,RBS,0
6425-8,3,knee,NN,0
6425-8,3,The,DT,0
6425-8,3,dog,NN,0
6425-8,3,face,NN,0
6425-8,3,pointy,JJ,0
6425-8,3,Its,PRP$,0
6425-8,3,walking,VBG,0
6425-8,3,pope,NN,0
6425-8,3,no.,RB,0
6425-8,3,corner,NN,1
6425-8,3,ground,NN,0
6425-8,3,anvil,NN,0
6425-8,3,explain,VB,0
6425-8,3,should,MD,0
6425-8,3,being,VBG,0
6425-8,3,only,RB,0
6425-8,3,pretty,RB,0
6425-8,3,robe,NN,0
6425-8,3,he,PRP,0
6425-8,3,over,IN,0
6425-8,3,rectangle,NN,0
6425-8,3,wearing,VBG,0
6425-8,3,do,VB,0
6425-8,3,his,PRP$,0
6425-8,3,triangle,NN,1
6425-8,3,begging,VBG,0
6425-8,3,ones,NNS,0
6425-8,3,PASS,NN,0
6425-8,3,him,PRP,0
6425-8,3,Move,VB,0
6425-8,3,bad,JJ,0
6425-8,3,priest,NN,0
6425-8,3,where,WRB,1
6425-8,3,ears,NNS,0
6425-8,3,For,IN,0
6425-8,3,attached,VBN,0
6425-8,3,see,VB,0
6425-8,3,slanted,VBN,0
6425-8,3,are,VBP,2
6425-8,3,arm,NN,0
6425-8,3,knees,NNS,0
6425-8,3,#,#,0
6425-8,3,That,DT,0
6425-8,3,sorta,NN,0
6425-8,3,behind,IN,0
6425-8,3,finger,NN,0
6425-8,3,diamonds,NNS,0
6425-8,3,perfectly,RB,0
6425-8,3,kneel,NN,0
6425-8,3,we,PRP,1
6425-8,3,vertical,JJ,1
6425-8,3,missing,VBG,0
6425-8,3,rock,NN,0
6425-8,3,kicking,VBG,0
6425-8,3,both,DT,1
6425-8,3,last,JJ,0
6425-8,3,similar,JJ,0
6425-8,3,ill,RB,0
6425-8,3,monk,NN,0
6425-8,3,against,IN,0
6425-8,3,s,NNS,0
6425-8,3,figures,NNS,0
6425-8,3,Yes,UH,0
6425-8,3,tough,JJ,0
6425-8,3,point,NN,0
6425-8,3,wall,NN,0
6425-8,3,ca,MD,0
6425-8,3,pos,NN,0
6425-8,3,whatever,WDT,0
6425-8,3,dancer,NN,0
6425-8,3,stretched,VBD,0
6425-8,3,table,NN,0
6425-8,3,stretch,VBP,0
6425-8,3,three,CD,0
6425-8,3,But,CC,0
6425-8,3,.,.,0
6425-8,3,much,RB,0
6425-8,3,blob,NN,0
6425-8,3,shoulders,NNS,0
6425-8,3,sad,JJ,0
6425-8,3,those,DT,0
6425-8,3,And,CC,0
6425-8,3,look,VBP,0
6425-8,3,portruding,VBG,0
6425-8,3,straight,JJ,1
6425-8,3,air,NN,0
6425-8,3,n't,RB,0
6425-8,3,while,IN,0
6425-8,3,leaning,VBG,0
6425-8,3,taking,VBG,0
6425-8,3,almost,RB,0
6425-8,3,is,VBZ,2
6425-8,3,it,PRP,0
6425-8,3,surface,NN,0
6425-8,3,middle,NN,0
6425-8,3,in,IN,0
6425-8,3,ready,JJ,0
6425-8,3,You,PRP,0
6425-8,3,mouse,NN,0
6425-8,3,if,IN,0
6425-8,3,:,:,0
6425-8,3,make,VB,0
6425-8,3,bowl,NN,0
6425-8,3,same,JJ,0
6425-8,3,yoga,NN,0
6425-8,3,bunny,NN,1
