gameid,time,roundNum,score,name,draggedTo
6119-7,1459990114557,5,4,E_bunny,4
6119-7,1459990130715,5,5,J_compact,5
6119-7,1459990147861,5,7,F_sadperson,6
6119-7,1459990166695,5,8,L_egypt,7
6119-7,1459990199440,5,9,D_monk,9
6119-7,1459990215622,5,10,C_ghost,10
6119-7,1459990227635,5,12,B_helpbunny,11
6119-7,1459990241954,6,1,A_bird,1
6119-7,1459990252172,6,2,H_baby,2
6119-7,1459990265248,6,3,E_bunny,3
6119-7,1459990278225,6,4,D_monk,4
6119-7,1459990296805,6,6,B_helpbunny,5
6119-7,1459990307003,6,7,J_compact,6
6119-7,1459990324956,6,8,F_sadperson,7
6119-7,1459990338913,6,10,K_waiter,8
6119-7,1459990373919,6,12,L_egypt,11
3144-2,1459988574338,1,0,H_baby,1
3144-2,1459988584827,1,0,H_baby,1
3144-2,1459988635639,1,0,H_baby,1
3144-2,1459988639515,1,0,H_baby,1
3144-2,1459988645052,1,0,D_monk,3
3144-2,1459988658065,1,0,D_monk,3
3144-2,1459988674183,1,2,G_seal,1
3144-2,1459988772687,1,3,J_compact,2
3144-2,1459988859543,1,4,L_egypt,3
3144-2,1459988932236,1,5,K_waiter,4
3144-2,1459988992440,1,6,E_bunny,5
3144-2,1459989099110,1,7,D_monk,6
3144-2,1459989131254,1,8,C_ghost,7
3144-2,1459989177094,1,9,I_iceskater,8
3144-2,1459989236326,1,10,A_bird,9
3144-2,1459989351643,1,12,F_sadperson,12
3144-2,1459989448465,2,1,H_baby,1
3144-2,1459989471691,2,1,F_sadperson,2
3144-2,1459989479412,2,1,K_waiter,2
3144-2,1459989508637,2,1,B_helpbunny,11
3144-2,1459989571621,2,2,G_seal,2
3144-2,1459989614935,2,3,C_ghost,3
3144-2,1459989626052,2,4,E_bunny,4
3144-2,1459989636151,2,5,I_iceskater,5
3144-2,1459989697049,2,6,L_egypt,6
3144-2,1459989727685,2,8,B_helpbunny,7
3144-2,1459989758844,2,10,K_waiter,8
3144-2,1459989773381,2,12,J_compact,9
3144-2,1459989837914,3,1,C_ghost,1
3144-2,1459989846087,3,2,J_compact,2
3144-2,1459989853073,3,3,E_bunny,3
3144-2,1459989891977,3,4,H_baby,4
3144-2,1459989898728,3,5,L_egypt,5
3144-2,1459989906342,3,7,A_bird,6
3144-2,1459989918005,3,8,G_seal,7
3144-2,1459989941078,3,10,K_waiter,9
3144-2,1459989946229,3,12,D_monk,10
3144-2,1459989979570,4,2,C_ghost,1
3144-2,1459989983801,4,4,D_monk,2
3144-2,1459989994118,4,5,K_waiter,3
3144-2,1459990003128,4,6,H_baby,4
3144-2,1459990009193,4,7,E_bunny,5
3144-2,1459990012063,4,9,A_bird,6
3144-2,1459990015761,4,10,F_sadperson,7
3144-2,1459990025376,4,12,L_egypt,8
3144-2,1459990074615,5,2,I_iceskater,2
3144-2,1459990083989,5,3,D_monk,3
3144-2,1459990086453,5,4,C_ghost,4
3144-2,1459990096306,5,5,E_bunny,6
3144-2,1459990100791,5,6,F_sadperson,7
3144-2,1459990110783,5,7,L_egypt,8
3144-2,1459990120543,5,7,H_baby,10
3144-2,1459990125101,5,8,G_seal,11
3144-2,1459990138510,5,10,J_compact,10
3144-2,1459990186654,6,1,J_compact,1
3144-2,1459990193090,6,2,C_ghost,2
3144-2,1459990197711,6,3,I_iceskater,3
3144-2,1459990218578,6,4,L_egypt,4
3144-2,1459990224929,6,5,A_bird,5
3144-2,1459990237292,6,7,K_waiter,6
3144-2,1459990266692,6,9,E_bunny,7
3144-2,1459990284720,6,10,D_monk,9
3144-2,1459990323384,6,12,G_seal,11
1408-c,1459988613250,1,0,H_baby,1
1408-c,1459988614997,1,0,H_baby,3
1408-c,1459988670921,1,1,L_egypt,1
1408-c,1459988721833,1,1,E_bunny,2
1408-c,1459988797007,1,2,A_bird,3
1408-c,1459988837337,1,2,J_compact,4
1408-c,1459988878972,1,4,G_seal,5
1408-c,1459988945474,1,5,J_compact,6
1408-c,1459988979359,1,6,D_monk,7
1408-c,1459989010089,1,5,H_baby,8
1408-c,1459989023410,1,6,K_waiter,4
1408-c,1459989087849,1,7,I_iceskater,10
1408-c,1459989087974,1,7,I_iceskater,10
1408-c,1459989098879,1,8,E_bunny,11
1408-c,1459989132533,1,8,H_baby,8
1408-c,1459989133749,1,7,E_bunny,12
1408-c,1459989140959,1,8,E_bunny,11
1408-c,1459989143029,1,8,H_baby,12
1408-c,1459989209480,2,1,C_ghost,1
1408-c,1459989267589,2,1,K_waiter,2
1408-c,1459989284793,2,2,G_seal,2
1408-c,1459989318162,2,3,K_waiter,3
1408-c,1459989383253,2,4,J_compact,4
1408-c,1459989414693,2,5,L_egypt,5
1408-c,1459989552680,2,5,B_helpbunny,6
1408-c,1459989561013,2,7,A_bird,7
1408-c,1459989698834,2,9,B_helpbunny,8
1408-c,1459989734213,2,9,B_helpbunny,8
1408-c,1459989738348,2,10,D_monk,9
1408-c,1459989763852,2,12,E_bunny,10
1408-c,1459989798754,2,10,H_baby,5
1408-c,1459989801788,2,12,H_baby,6
1408-c,1459989801858,2,12,H_baby,6
1408-c,1459989803148,2,10,H_baby,11
1408-c,1459989937996,3,0,J_compact,1
1408-c,1459989975682,3,1,A_bird,2
1408-c,1459990005682,3,2,D_monk,3
1408-c,1459990035068,3,3,E_bunny,4
1408-c,1459990068905,3,4,G_seal,5
1408-c,1459990090354,3,5,I_iceskater,6
1408-c,1459990168306,3,5,L_egypt,8
1408-c,1459990237480,3,6,H_baby,9
1408-c,1459990313800,3,7,L_egypt,10
1408-c,1459990351370,3,8,F_sadperson,11
1408-c,1459990395852,3,8,C_ghost,8
1408-c,1459990422962,3,7,C_ghost,10
1408-c,1459990425382,3,8,C_ghost,12
1408-c,1459990431256,3,9,L_egypt,10
1408-c,1459990655353,3,10,J_compact,8
1408-c,1459990778623,3,12,B_helpbunny,7
1408-c,1459990865077,4,1,J_compact,1
1408-c,1459990893656,4,1,B_helpbunny,2
1408-c,1459990902550,4,1,I_iceskater,12
1408-c,1459990903493,4,3,I_iceskater,3
1408-c,1459990918092,4,4,F_sadperson,4
1408-c,1459990918524,4,4,F_sadperson,4
1408-c,1459990944323,4,5,B_helpbunny,5
1408-c,1459990946735,4,5,K_waiter,2
1408-c,1459990963551,4,4,K_waiter,3
1408-c,1459990964876,4,5,K_waiter,6
1408-c,1459990987685,4,6,D_monk,7
1408-c,1459990999269,4,6,L_egypt,8
1408-c,1459991000348,4,6,L_egypt,3
1408-c,1459991005996,4,6,E_bunny,10
1408-c,1459991007234,4,6,H_baby,8
1408-c,1459991008204,4,6,H_baby,8
1408-c,1459991009676,4,8,E_bunny,8
1408-c,1459991044764,4,7,A_bird,10
1408-c,1459991046508,4,7,A_bird,10
1408-c,1459991048601,4,8,A_bird,9
1408-c,1459991070476,4,10,H_baby,10
1408-c,1459991178252,5,1,G_seal,1
1408-c,1459991201548,5,2,F_sadperson,2
1408-c,1459991236441,5,3,J_compact,3
1408-c,1459991254313,5,4,H_baby,4
1408-c,1459991271183,5,5,L_egypt,5
1408-c,1459991282050,5,7,C_ghost,6
1408-c,1459991290476,5,8,I_iceskater,7
1408-c,1459991311074,5,9,D_monk,8
1408-c,1459991346258,5,10,A_bird,9
1408-c,1459991403827,5,9,B_helpbunny,10
1408-c,1459991409452,5,9,K_waiter,12
1408-c,1459991410134,5,10,K_waiter,10
1408-c,1459991414018,5,12,B_helpbunny,11
1408-c,1459991473506,6,1,G_seal,1
1408-c,1459991516706,6,2,L_egypt,2
1408-c,1459991591759,6,3,A_bird,3
1408-c,1459991600953,6,4,B_helpbunny,4
1408-c,1459991608114,6,4,E_bunny,10
1408-c,1459991608787,6,5,E_bunny,5
1408-c,1459991619484,6,6,I_iceskater,6
1408-c,1459991626009,6,8,C_ghost,7
1408-c,1459991650690,6,9,J_compact,8
1408-c,1459991650786,6,9,J_compact,8
1408-c,1459991654850,6,10,K_waiter,9
1408-c,1459991654905,6,10,K_waiter,9
1408-c,1459991667289,6,10,F_sadperson,11
1408-c,1459991668892,6,12,F_sadperson,10
7049-4,1459989404535,1,0,D_monk,2
7049-4,1459989702228,1,1,J_compact,1
7049-4,1459989768127,1,1,L_egypt,9
7049-4,1459989853228,1,2,K_waiter,2
7049-4,1459989914053,1,2,E_bunny,6
7049-4,1459989915757,1,3,E_bunny,3
7049-4,1459989975406,1,3,I_iceskater,4
7049-4,1459990007406,1,4,F_sadperson,5
7049-4,1459990162043,1,5,A_bird,4
7049-4,1459990164219,1,6,I_iceskater,6
7049-4,1459990218418,1,7,C_ghost,7
7049-4,1459990289537,1,9,H_baby,8
7049-4,1459990484899,1,10,G_seal,9
7049-4,1459990646265,1,10,B_helpbunny,10
7049-4,1459990653302,1,12,D_monk,12
7049-4,1459990931541,2,1,K_waiter,1
7049-4,1459990962288,2,2,J_compact,2
7049-4,1459990991575,2,3,D_monk,3
7049-4,1459991008216,2,4,G_seal,4
7049-4,1459991058560,2,4,I_iceskater,10
7049-4,1459991059543,2,4,I_iceskater,10
7049-4,1459991061045,2,5,I_iceskater,5
7049-4,1459991082711,2,6,L_egypt,6
7049-4,1459991094442,2,7,A_bird,7
7049-4,1459991111622,2,8,H_baby,8
7049-4,1459991130535,2,10,E_bunny,9
7049-4,1459991148127,2,12,C_ghost,10
7049-4,1459991212827,2,12,B_helpbunny,11
7049-4,1459991213462,2,12,F_sadperson,12
7049-4,1459991281635,3,1,J_compact,1
7049-4,1459991304219,3,2,I_iceskater,2
7049-4,1459991331970,3,4,E_bunny,3
7049-4,1459991336602,3,5,C_ghost,4
7049-4,1459991345356,3,6,A_bird,5
7049-4,1459991380265,3,8,F_sadperson,7
7049-4,1459991390715,3,9,K_waiter,8
7049-4,1459991405012,3,10,H_baby,9
7049-4,1459991416265,3,12,D_monk,10
7049-4,1459991472149,4,1,I_iceskater,1
7049-4,1459991496803,4,2,F_sadperson,2
7049-4,1459991499362,4,4,G_seal,3
7049-4,1459991505512,4,6,H_baby,4
7049-4,1459991510219,4,7,A_bird,5
7049-4,1459991515930,4,7,D_monk,6
7049-4,1459991538824,4,8,J_compact,7
7049-4,1459991543649,4,9,E_bunny,8
7049-4,1459991548299,4,10,K_waiter,10
7049-4,1459991550567,4,12,C_ghost,11
7049-4,1459991601737,5,1,K_waiter,1
7049-4,1459991610185,5,2,J_compact,2
7049-4,1459991613055,5,4,B_helpbunny,3
7049-4,1459991619130,5,5,H_baby,4
7049-4,1459991628357,5,7,I_iceskater,5
7049-4,1459991640329,5,8,F_sadperson,6
7049-4,1459991644742,5,9,G_seal,7
7049-4,1459991651390,5,10,C_ghost,9
7049-4,1459991657075,5,12,L_egypt,11
7049-4,1459991690120,6,1,F_sadperson,1
7049-4,1459991695211,6,1,K_waiter,2
7049-4,1459991701628,6,2,D_monk,2
7049-4,1459991704380,6,3,K_waiter,3
7049-4,1459991707045,6,4,A_bird,4
7049-4,1459991710451,6,5,I_iceskater,5
7049-4,1459991713198,6,6,G_seal,6
7049-4,1459991715426,6,7,C_ghost,7
7049-4,1459991718063,6,8,J_compact,8
7049-4,1459991722101,6,9,L_egypt,9
7049-4,1459991724105,6,10,B_helpbunny,10
7049-4,1459991727012,6,12,E_bunny,11
1659-5,1459989575276,1,0,K_waiter,2
1659-5,1459989643443,1,1,F_sadperson,1
1659-5,1459989697626,1,2,A_bird,2
1659-5,1459989760582,1,3,E_bunny,3
1659-5,1459989934254,1,4,L_egypt,4
1659-5,1459989991211,1,5,D_monk,5
1659-5,1459990022165,1,6,J_compact,6
1659-5,1459990076734,1,7,C_ghost,7
1659-5,1459990125862,1,8,B_helpbunny,8
1659-5,1459990149218,1,9,I_iceskater,9
1659-5,1459990336446,1,10,H_baby,12
1659-5,1459990338200,1,12,K_waiter,10
1659-5,1459990436033,2,1,E_bunny,1
1659-5,1459990479083,2,3,L_egypt,2
1659-5,1459990506507,2,4,A_bird,3
1659-5,1459990534812,2,5,H_baby,4
1659-5,1459990559348,2,7,D_monk,5
1659-5,1459990576963,2,8,I_iceskater,6
1659-5,1459990593696,2,9,K_waiter,7
1659-5,1459990645352,2,10,F_sadperson,8
1659-5,1459990692692,2,12,J_compact,10
1659-5,1459990744370,3,1,J_compact,1
1659-5,1459990751247,3,2,E_bunny,2
1659-5,1459990767344,3,3,I_iceskater,3
1659-5,1459990793010,3,4,L_egypt,4
1659-5,1459990812579,3,5,K_waiter,5
1659-5,1459990842463,3,6,C_ghost,6
1659-5,1459990879918,3,7,A_bird,7
1659-5,1459990894173,3,8,H_baby,8
1659-5,1459990919768,3,9,B_helpbunny,9
1659-5,1459990937450,3,10,F_sadperson,10
1659-5,1459990955225,3,12,D_monk,11
1659-5,1459991035208,4,1,F_sadperson,1
1659-5,1459991042925,4,2,B_helpbunny,2
1659-5,1459991063054,4,4,I_iceskater,3
1659-5,1459991097201,4,5,A_bird,4
1659-5,1459991119419,4,6,L_egypt,6
1659-5,1459991121694,4,7,G_seal,7
1659-5,1459991125375,4,8,H_baby,8
1659-5,1459991140439,4,10,D_monk,9
1659-5,1459991143424,4,12,K_waiter,10
1659-5,1459991174561,5,1,G_seal,1
1659-5,1459991196911,5,2,D_monk,2
1659-5,1459991212563,5,3,I_iceskater,3
1659-5,1459991217028,5,4,E_bunny,4
1659-5,1459991227363,5,5,H_baby,5
1659-5,1459991240527,5,6,L_egypt,6
1659-5,1459991245668,5,7,K_waiter,7
1659-5,1459991248323,5,9,B_helpbunny,8
1659-5,1459991258896,5,10,F_sadperson,10
1659-5,1459991262849,5,12,C_ghost,11
1659-5,1459991294790,6,1,K_waiter,1
1659-5,1459991303059,6,2,B_helpbunny,2
1659-5,1459991310805,6,3,H_baby,3
1659-5,1459991314211,6,4,G_seal,4
1659-5,1459991323075,6,5,A_bird,5
1659-5,1459991328689,6,6,I_iceskater,6
1659-5,1459991331978,6,8,E_bunny,7
1659-5,1459991346884,6,9,F_sadperson,8
1659-5,1459991358910,6,10,L_egypt,9
1659-5,1459991360696,6,12,J_compact,10
1229-a,1459989676834,1,0,J_compact,2
1229-a,1459989683263,1,0,I_iceskater,3
1229-a,1459989714781,1,1,E_bunny,1
1229-a,1459989740539,1,1,I_iceskater,2
1229-a,1459989743777,1,1,J_compact,3
1229-a,1459989758773,1,2,C_ghost,2
1229-a,1459989784796,1,4,I_iceskater,6
1229-a,1459989795233,1,5,F_sadperson,4
1229-a,1459989878276,1,6,G_seal,5
1229-a,1459989950537,1,7,K_waiter,3
1229-a,1459989978225,1,5,D_monk,3
1229-a,1459990011790,1,7,K_waiter,3
1229-a,1459990044213,1,6,D_monk,7
1229-a,1459990138795,1,5,B_helpbunny,3
1229-a,1459990274259,1,5,A_bird,8
1229-a,1459990319137,1,6,A_bird,9
1229-a,1459990420100,1,7,L_egypt,7
1229-a,1459990486424,1,6,J_compact,9
1229-a,1459990551980,1,7,J_compact,12
1229-a,1459990580897,1,8,H_baby,11
1229-a,1459990639768,1,10,A_bird,9
1229-a,1459990930692,1,10,B_helpbunny,3
1229-a,1459990931509,1,10,B_helpbunny,3
1229-a,1459990932258,1,10,B_helpbunny,3
1229-a,1459990933163,1,10,B_helpbunny,3
1229-a,1459990933905,1,10,K_waiter,8
1229-a,1459990934798,1,10,K_waiter,8
1229-a,1459990935320,1,10,K_waiter,8
1229-a,1459990935763,1,10,K_waiter,8
1229-a,1459990936038,1,10,K_waiter,8
1229-a,1459990936304,1,10,K_waiter,8
1229-a,1459990936935,1,10,B_helpbunny,3
1229-a,1459990937299,1,10,B_helpbunny,3
1229-a,1459990937486,1,10,B_helpbunny,3
1229-a,1459990940647,1,12,K_waiter,3
1229-a,1459991109065,1,12,D_monk,10
1229-a,1459991227819,2,0,A_bird,10
1229-a,1459991551620,2,1,E_bunny,1
1229-a,1459991567847,2,2,B_helpbunny,8
1229-a,1459991603155,2,3,C_ghost,2
1229-a,1459991625900,2,4,G_seal,3
1229-a,1459991666229,2,6,J_compact,4
1229-a,1459991703064,2,7,F_sadperson,5
1229-a,1459991721358,2,9,L_egypt,6
1229-a,1459991791355,2,9,D_monk,12
1229-a,1459991793275,2,10,D_monk,9
1229-a,1459991838705,2,12,A_bird,12
1229-a,1459991934694,3,1,F_sadperson,1
1229-a,1459991952339,3,2,D_monk,2
1229-a,1459991961792,3,4,E_bunny,3
1229-a,1459991970091,3,5,K_waiter,4
1229-a,1459991977212,3,6,J_compact,5
1229-a,1459992006434,3,7,B_helpbunny,8
1229-a,1459992025771,3,8,G_seal,9
1229-a,1459992065363,3,9,L_egypt,4
1229-a,1459992068721,3,10,K_waiter,10
1229-a,1459992099992,3,12,I_iceskater,11
1229-a,1459992210131,4,1,G_seal,1
1229-a,1459992212838,4,2,E_bunny,2
1229-a,1459992220371,4,3,F_sadperson,3
1229-a,1459992228770,4,4,B_helpbunny,4
1229-a,1459992244760,4,5,I_iceskater,5
1229-a,1459992250835,4,6,J_compact,6
1229-a,1459992258101,4,7,H_baby,7
1229-a,1459992270331,4,8,L_egypt,8
1229-a,1459992277587,4,9,K_waiter,9
1229-a,1459992280797,4,10,D_monk,10
1229-a,1459992286459,4,12,A_bird,11
1229-a,1459992380243,5,2,C_ghost,1
1229-a,1459992383010,5,3,H_baby,2
1229-a,1459992386406,5,4,F_sadperson,3
1229-a,1459992393693,5,5,K_waiter,4
1229-a,1459992401915,5,6,L_egypt,5
1229-a,1459992406148,5,7,A_bird,6
1229-a,1459992409092,5,9,D_monk,7
1229-a,1459992413897,5,10,B_helpbunny,8
1229-a,1459992433590,5,12,I_iceskater,11
1229-a,1459992462488,6,1,D_monk,1
1229-a,1459992465816,6,2,A_bird,2
1229-a,1459992469627,6,3,H_baby,3
1229-a,1459992474894,6,4,K_waiter,4
1229-a,1459992477769,6,5,J_compact,5
1229-a,1459992482397,6,6,F_sadperson,6
1229-a,1459992488541,6,7,L_egypt,7
1229-a,1459992493749,6,8,I_iceskater,8
1229-a,1459992500139,6,10,C_ghost,9
1229-a,1459992504157,6,12,G_seal,10
8330-6,1459989761683,1,0,K_waiter,10
8330-6,1459989766832,1,0,K_waiter,1
8330-6,1459989777574,1,1,L_egypt,1
8330-6,1459989889485,1,1,F_sadperson,2
8330-6,1459989892369,1,2,F_sadperson,3
8330-6,1459990007624,1,4,K_waiter,5
8330-6,1459990116092,1,5,A_bird,7
8330-6,1459990320830,1,6,B_helpbunny,8
8330-6,1459990378643,1,7,E_bunny,11
8330-6,1459990440265,1,8,H_baby,6
8330-6,1459990498878,1,9,C_ghost,9
8330-6,1459990538390,1,10,G_seal,10
8330-6,1459990799692,2,0,G_seal,1
8330-6,1459990805769,2,0,G_seal,1
8330-6,1459990811350,2,1,A_bird,1
8330-6,1459990976852,2,2,L_egypt,2
8330-6,1459991027414,2,3,K_waiter,3
8330-6,1459991057874,2,4,F_sadperson,4
8330-6,1459991097966,2,6,E_bunny,5
8330-6,1459991163814,2,6,J_compact,6
8330-6,1459991225464,2,7,H_baby,6
8330-6,1459991313950,2,8,C_ghost,9
8330-6,1459991339598,2,10,J_compact,10
8330-6,1459991390581,2,12,B_helpbunny,12
8330-6,1459991439074,3,1,F_sadperson,1
8330-6,1459991463978,3,2,L_egypt,2
8330-6,1459991487257,3,3,H_baby,3
8330-6,1459991499804,3,5,D_monk,4
8330-6,1459991533316,3,6,B_helpbunny,7
8330-6,1459991546056,3,7,E_bunny,8
8330-6,1459991570963,3,9,A_bird,9
8330-6,1459991586584,3,10,J_compact,10
8330-6,1459991622409,3,12,K_waiter,12
8330-6,1459991664129,4,1,K_waiter,1
8330-6,1459991676469,4,2,A_bird,2
8330-6,1459991687925,4,3,C_ghost,3
8330-6,1459991703651,4,4,L_egypt,4
8330-6,1459991713276,4,6,B_helpbunny,5
8330-6,1459991733122,4,8,D_monk,7
8330-6,1459991740718,4,9,H_baby,8
8330-6,1459991751896,4,10,E_bunny,9
8330-6,1459991760561,4,12,I_iceskater,10
8330-6,1459991804638,5,1,F_sadperson,1
8330-6,1459991812662,5,2,A_bird,2
8330-6,1459991827883,5,3,J_compact,3
8330-6,1459991839747,5,4,L_egypt,4
8330-6,1459991843951,5,6,D_monk,5
8330-6,1459991851449,5,7,C_ghost,6
8330-6,1459991866335,5,8,K_waiter,7
8330-6,1459991870902,5,10,B_helpbunny,8
8330-6,1459991882707,5,12,E_bunny,10
8330-6,1459991905274,6,1,A_bird,1
8330-6,1459991913910,6,2,K_waiter,2
8330-6,1459991928257,6,2,L_egypt,3
8330-6,1459991935873,6,2,J_compact,4
8330-6,1459991947073,6,3,G_seal,6
8330-6,1459991966375,6,4,D_monk,3
8330-6,1459991975811,6,5,L_egypt,4
8330-6,1459991980231,6,6,J_compact,5
8330-6,1459991985248,6,7,H_baby,7
8330-6,1459991987152,6,8,B_helpbunny,8
8330-6,1459991989289,6,9,C_ghost,9
8330-6,1459991992447,6,10,F_sadperson,10
8330-6,1459991994289,6,12,E_bunny,11
7539-9,1459989758464,1,0,F_sadperson,1
7539-9,1459989776733,1,1,F_sadperson,10
7539-9,1459989830005,1,1,C_ghost,11
7539-9,1459989831342,1,2,C_ghost,9
7539-9,1459989874934,1,2,A_bird,1
7539-9,1459989929345,1,3,D_monk,2
7539-9,1459989997825,1,3,L_egypt,3
7539-9,1459989999049,1,4,L_egypt,6
7539-9,1459990010614,1,5,K_waiter,12
7539-9,1459990079304,1,5,G_seal,11
7539-9,1459990083856,1,7,E_bunny,11
7539-9,1459990116723,1,7,B_helpbunny,8
7539-9,1459990118178,1,8,B_helpbunny,4
7539-9,1459990199485,1,8,C_ghost,9
7539-9,1459990200506,1,7,C_ghost,5
7539-9,1459990224291,1,7,I_iceskater,8
7539-9,1459990225785,1,7,I_iceskater,5
7539-9,1459990421297,1,8,J_compact,8
7539-9,1459990434656,1,8,I_iceskater,7
7539-9,1459990458446,1,8,E_bunny,11
7539-9,1459990459622,1,8,B_helpbunny,4
7539-9,1459990460931,1,8,A_bird,1
7539-9,1459990529939,2,1,G_seal,2
7539-9,1459990552792,2,2,D_monk,5
7539-9,1459990571637,2,3,F_sadperson,6
7539-9,1459990624937,2,4,K_waiter,11
7539-9,1459990684397,2,5,B_helpbunny,3
7539-9,1459990718327,2,6,E_bunny,10
7539-9,1459990835716,2,7,H_baby,12
7539-9,1459990871464,2,6,J_compact,12
7539-9,1459991065897,2,7,A_bird,9
7539-9,1459991166327,2,7,G_seal,2
7539-9,1459991167549,2,5,G_seal,10
7539-9,1459991267997,2,6,C_ghost,4
7539-9,1459991299047,2,7,L_egypt,1
7539-9,1459991322401,2,8,I_iceskater,8
7539-9,1459991362146,2,10,H_baby,12
7539-9,1459991492322,3,1,G_seal,1
7539-9,1459991510161,3,2,F_sadperson,2
7539-9,1459991524567,3,3,C_ghost,3
7539-9,1459991545887,3,3,I_iceskater,5
7539-9,1459991563298,3,3,I_iceskater,4
7539-9,1459991586016,3,5,K_waiter,4
7539-9,1459991613866,3,6,L_egypt,5
7539-9,1459991642088,3,7,A_bird,7
7539-9,1459991653818,3,9,J_compact,8
7539-9,1459991715997,3,10,D_monk,12
7539-9,1459991864048,3,9,I_iceskater,11
7539-9,1459991943117,4,1,I_iceskater,5
7539-9,1459991965941,4,2,D_monk,8
7539-9,1459992005927,4,3,J_compact,1
7539-9,1459992024020,4,4,H_baby,6
7539-9,1459992063767,4,4,G_seal,10
7539-9,1459992096259,4,5,L_egypt,12
7539-9,1459992118219,4,5,E_bunny,4
7539-9,1459992136868,4,6,C_ghost,11
7539-9,1459992170198,4,7,F_sadperson,7
7539-9,1459992204737,4,8,A_bird,9
7539-9,1459992242946,4,10,K_waiter,2
7539-9,1459992368077,5,1,I_iceskater,3
7539-9,1459992390180,5,2,C_ghost,4
7539-9,1459992432669,5,3,F_sadperson,7
7539-9,1459992448147,5,5,B_helpbunny,8
7539-9,1459992453154,5,6,E_bunny,9
7539-9,1459992463318,5,6,E_bunny,9
7539-9,1459992464417,5,6,G_seal,2
7539-9,1459992468088,5,5,L_egypt,10
7539-9,1459992479878,5,6,H_baby,5
7539-9,1459992485867,5,7,A_bird,11
7539-9,1459992491768,5,8,J_compact,12
7539-9,1459992513326,5,10,D_monk,10
7539-9,1459992682728,6,1,F_sadperson,1
7539-9,1459992688217,6,2,B_helpbunny,2
7539-9,1459992697569,6,2,E_bunny,3
7539-9,1459992708720,6,3,L_egypt,4
7539-9,1459992710877,6,3,G_seal,5
7539-9,1459992716010,6,4,D_monk,6
7539-9,1459992729667,6,5,C_ghost,7
7539-9,1459992731627,6,6,A_bird,8
7539-9,1459992734499,6,7,H_baby,9
7539-9,1459992744906,6,8,I_iceskater,10
7539-9,1459992769167,6,10,K_waiter,10
0119-1,1459989906551,1,0,E_bunny,6
0119-1,1459989911424,1,0,E_bunny,6
0119-1,1459989920477,1,1,E_bunny,1
0119-1,1459989959879,1,2,A_bird,2
0119-1,1459990090859,1,3,K_waiter,3
0119-1,1459990128005,1,3,L_egypt,8
0119-1,1459990128005,1,4,L_egypt,5
0119-1,1459990255120,1,5,F_sadperson,4
0119-1,1459990307562,1,6,D_monk,6
0119-1,1459990436302,1,7,B_helpbunny,7
0119-1,1459990538377,1,9,H_baby,8
0119-1,1459990556663,1,10,C_ghost,9
0119-1,1459990665779,1,12,G_seal,10
0119-1,1459990721986,1,12,J_compact,11
0119-1,1459990723309,1,12,J_compact,11
0119-1,1459990769464,2,1,C_ghost,1
0119-1,1459990798690,2,2,H_baby,2
0119-1,1459990816388,2,4,D_monk,3
0119-1,1459990832851,2,5,F_sadperson,4
0119-1,1459990891883,2,6,K_waiter,5
0119-1,1459990909942,2,7,I_iceskater,6
0119-1,1459990935677,2,9,B_helpbunny,7
0119-1,1459990954011,2,10,A_bird,8
0119-1,1459990976927,2,8,G_seal,9
0119-1,1459990991901,2,10,L_egypt,9
0119-1,1459991010976,2,12,J_compact,10
0119-1,1459991042287,2,10,E_bunny,11
0119-1,1459991046643,2,12,E_bunny,12
0119-1,1459991093250,3,1,C_ghost,1
0119-1,1459991111075,3,3,B_helpbunny,2
0119-1,1459991125763,3,4,I_iceskater,3
0119-1,1459991128932,3,5,A_bird,4
0119-1,1459991155519,3,6,G_seal,5
0119-1,1459991159309,3,7,D_monk,6
0119-1,1459991189029,3,8,H_baby,7
0119-1,1459991204063,3,9,L_egypt,8
0119-1,1459991214311,3,10,J_compact,9
0119-1,1459991222694,3,12,E_bunny,10
0119-1,1459991288112,4,2,F_sadperson,1
0119-1,1459991306628,4,3,B_helpbunny,2
0119-1,1459991322693,4,3,K_waiter,4
0119-1,1459991329702,4,4,H_baby,4
0119-1,1459991337081,4,5,L_egypt,5
0119-1,1459991352692,4,5,J_compact,6
0119-1,1459991370417,4,6,C_ghost,7
0119-1,1459991378826,4,7,D_monk,8
0119-1,1459991392678,4,9,G_seal,10
0119-1,1459991396057,4,10,I_iceskater,11
0119-1,1459991414175,4,12,J_compact,9
0119-1,1459991461798,5,1,B_helpbunny,1
0119-1,1459991469279,5,2,L_egypt,2
0119-1,1459991477616,5,3,F_sadperson,3
0119-1,1459991487966,5,4,D_monk,4
0119-1,1459991501569,5,5,I_iceskater,5
0119-1,1459991505440,5,6,G_seal,6
0119-1,1459991525254,5,7,C_ghost,7
0119-1,1459991530660,5,8,E_bunny,8
0119-1,1459991536740,5,9,J_compact,9
0119-1,1459991558066,5,10,K_waiter,10
0119-1,1459991560645,5,12,A_bird,11
0119-1,1459991606040,6,2,F_sadperson,1
0119-1,1459991617149,6,3,D_monk,3
0119-1,1459991645771,6,4,J_compact,4
0119-1,1459991654453,6,5,K_waiter,5
0119-1,1459991660870,6,6,B_helpbunny,6
0119-1,1459991679556,6,7,H_baby,7
0119-1,1459991685924,6,8,L_egypt,8
0119-1,1459991694037,6,9,C_ghost,9
0119-1,1459991724873,6,10,I_iceskater,10
