gameid,trialNum,repetitionNum,intendedName,contents,numRawWords,correct
5774-0e16513f-9938-4b1e-a647-86933d7ef911,41,4,H,no arms guy,3,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,42,4,I,leg out guy,3,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,43,4,E,bow in hair girl,4,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,44,4,J,mantle piece,2,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,45,4,G,head turned guy with hands out front,7,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,46,4,L,"kneeling lady one, no feet",5,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,47,4,C,angel,1,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,48,4,B,"triangle in back of head lady with hands out front, sort of on ground",14,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,49,5,D,"super,lady standing with bowl",4,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,50,5,F,"guy sitting, leaning on wall",5,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,51,5,E,bow in hair girl,4,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,52,5,K,"lady kneeling 2, with feet",5,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,53,5,H,no arms guy,3,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,54,5,G,head turned guy with hands in front,7,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,55,5,L,"lady kneeling one, no feet",5,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,56,5,B,triangle in the back of the head girl,8,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,57,5,J,mantle,1,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,58,5,C,angel,1,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,59,5,A,bird head,2,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,60,5,I,leg out guy,3,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,61,6,G,head turned,2,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,62,6,K,"lady kneeling 2, with feet",5,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,63,6,J,mantle,1,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,64,6,E,bow in hair,3,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,65,6,D,lady standing withbowl,3,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,66,6,B,triangle in back of head,5,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,67,6,A,bird head,2,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,68,6,C,angel,1,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,69,6,I,leg in back,3,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,70,6,H,no arms,2,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,71,6,F,sitting leaning against the wall,5,1
5774-0e16513f-9938-4b1e-a647-86933d7ef911,72,6,L,"kneeling lady 1, no feet",5,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,1,1,B,"this object looks like they are kneeling with their feet like a triangle at the bottom, the head looks more like a square tilted down with a triangle coming off of it",32,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,2,1,I,this one has a square head and it looks like they are sticking their right foot back with two triangles for hands,22,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,3,1,G,this one has a square head leaning back with a triangle up in the air and a triangle close to the bottom right of the box,26,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,4,1,F,"this one is in a seated position with knees up and toes pointed up, facing the left side of the box",21,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,5,1,A,this one is lifting their right foot slightly up with the square going down the backside,16,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,1,E,this one looks like a funny hat on top of the square head,13,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,7,1,K,this one has a diamond shape for a head with a triangle sticking out in the front like hands praying,20,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,8,1,L,this is another diamond shaped head with hands out front praying but the knees are bent,16,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,9,1,C,this one has a diamond shaped head with arms outstretched,10,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,10,1,J,this one is a diamond shaped head with an almost rectangle body,12,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,11,1,H,a diamond shaped head looks like they are sitting with their feet underneath them showing no triangles,17,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,12,1,D,a diamond shaped head with their hands together reaching out as if to give someone something,16,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,13,2,I,diamond shaped head with his back foot out and two triangle arms in front,14,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,14,2,G,this one looks like they are doing some kind of dance with a square head and one arm up and the other down close to the floor,27,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,15,2,E,this one has the funny looking hat with knees up sitting down,12,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,16,2,K,this one has a diamond shaped head sitting on their knees with feet up in a triangle in the back and two hands in a triangle shape in front,29,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,17,2,F,"a diamond shaped head tilted in the front, sitting down with knees up and triangle feet pointing up",18,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,18,2,D,diamond shaped head with the arms out front and together as if handing someone something,15,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,19,2,H,"diamond shaped head,looks like they are sitting on their feet, no triangles sticking out",14,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,20,2,L,"diamond shaped head slightly bending, knees out hands together in triangle shape",12,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,21,2,A,square head going down the backside with a foot being lifted up in front,14,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,22,2,J,diamond shaped head with a rectangle like body,8,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,23,2,B,diamond shaped head kneeling with triangle feet in the back head slightly tilted,13,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,24,2,C,diamond shaped head with arms outstretched,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,25,3,G,like they are doing some kind of dance,8,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,26,3,C,arms outstretched,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,27,3,F,knees up sitting,3,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,28,3,B,kneeling with triangle feet in back head bending,8,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,29,3,E,funny looking hat,3,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,30,3,D,diamond head hands together as if offering something,8,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,31,3,A,square head going down backside with one foot being lifted,10,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,32,3,J,diamond head rectangle like body,5,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,33,3,L,diamond head bending at knees with triangle hands together out in front,12,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,34,3,I,diamond head stretching foot all the way back two triangle hands out in front,14,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,35,3,K,"diamond head kneeling with feet pointed up in back, hands together in front",13,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,36,3,H,diamond head nothing sticking out sitting,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,37,4,E,funny hat,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,38,4,I,diamond head foot lifted stretched out behind them two triangle hands in front,13,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,39,4,J,diamond head rectangle body,4,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,40,4,G,"looks like they are doing a dance, one arm up other down",12,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,41,4,K,kneeling feet pointed up in back,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,42,4,B,"kneeling head bent, feet in back",6,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,43,4,C,arms outstretched,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,44,4,F,"sitting knees up, sitting back, feet pointed up",8,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,45,4,D,arms together in front offering something,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,46,4,A,foot up head going down back,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,47,4,H,diamond head sitting nothing sticking out,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,48,4,L,"diamond slightly bent arms out, bending knees in front but not sitting, no feet",14,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,49,5,J,rectangle body,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,50,5,B,kneeling feet in back on ground,6,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,51,5,A,head going down back,4,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,52,5,E,funny hat,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,53,5,D,hands out as if offering something,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,54,5,F,knees up feet pointed up sitting back head forward,9,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,55,5,I,"foot outstretched in the back two arms out in front diamond head, one foot on ground",16,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,56,5,C,arms out stretched,3,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,57,5,L,"knees bent two arms together in the front forming triangle, no feet shown",13,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,58,5,K,"on knees feet up in back forming triangle hands in front, diamond head",13,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,59,5,G,looks like they are doing a funny dance,8,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,60,5,H,diamond head sitting nothing sticking out,6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,61,6,C,arms outstretched,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,62,6,F,sitting knees bent feet up,5,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,63,6,A,head going down back,4,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,64,6,D,arms in front offering something,5,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,65,6,B,on knees feet in back pointed down head bent next to triangle,12,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,66,6,I,"leg raised in back one foot on ground, two hands in front",12,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,67,6,L,"bending at the knees, no feet",6,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,68,6,G,funny dance,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,69,6,J,rectangle body,2,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,70,6,K,on knees feet pointed up in back real high,9,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,71,6,H,nothing sticking out,3,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,72,6,E,funny hat,2,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,1,G,the one that looks like a zombie walking,8,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,1,H,standing with no arms out,5,1
5851-2c495782-8cef-496e-abba-1730655488cb,3,1,D,standing with one arm out to the left,8,1
5851-2c495782-8cef-496e-abba-1730655488cb,4,1,I,standing on one leg with the other leg in the back,11,1
5851-2c495782-8cef-496e-abba-1730655488cb,5,1,K,kneeling with hand sticking out,5,0
5851-2c495782-8cef-496e-abba-1730655488cb,6,1,F,sitting down and looking at its legs,7,1
5851-2c495782-8cef-496e-abba-1730655488cb,7,1,J,standing with a small hand sticking out,7,1
5851-2c495782-8cef-496e-abba-1730655488cb,8,1,B,kneeling with both arms stretched out,6,1
5851-2c495782-8cef-496e-abba-1730655488cb,9,1,L,standing knees bent with hand out,6,1
5851-2c495782-8cef-496e-abba-1730655488cb,10,1,E,"non human looking one, bunny",5,1
5851-2c495782-8cef-496e-abba-1730655488cb,11,1,A,zombie with arms dangling up,5,0
5851-2c495782-8cef-496e-abba-1730655488cb,12,1,C,previous one you clicked on,5,1
5851-2c495782-8cef-496e-abba-1730655488cb,13,2,E,bunny,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,14,2,D,"standing in robes, one arm out, priest",7,1
5851-2c495782-8cef-496e-abba-1730655488cb,15,2,H,standing no arms,3,1
5851-2c495782-8cef-496e-abba-1730655488cb,16,2,I,ice skating,2,1
5851-2c495782-8cef-496e-abba-1730655488cb,17,2,B,angel,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,18,2,C,ghost with arms out,4,1
5851-2c495782-8cef-496e-abba-1730655488cb,19,2,K,"kneeling, small hand out",4,0
5851-2c495782-8cef-496e-abba-1730655488cb,20,2,G,"zombie, dragging big leg",4,1
5851-2c495782-8cef-496e-abba-1730655488cb,21,2,F,"sitting, looking at leg",4,1
5851-2c495782-8cef-496e-abba-1730655488cb,22,2,L,standing knees bent,3,1
5851-2c495782-8cef-496e-abba-1730655488cb,23,2,J,"standing, small hand out",4,1
5851-2c495782-8cef-496e-abba-1730655488cb,24,2,A,"zombie, arms dangling, kicking",4,1
5851-2c495782-8cef-496e-abba-1730655488cb,25,3,D,priest,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,26,3,B,angel,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,27,3,G,"zombie, dragging leg",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,28,3,I,ice skating,2,1
5851-2c495782-8cef-496e-abba-1730655488cb,29,3,C,ghost,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,30,3,J,"standing, small hand",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,31,3,A,"zombie, arms dangling up",4,1
5851-2c495782-8cef-496e-abba-1730655488cb,32,3,H,"standing, no arms",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,33,3,K,"kneeling, hand out",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,34,3,L,"standing, knees bent",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,35,3,E,bunny,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,36,3,F,"sitting, looking down",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,37,4,H,"standing, no arms",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,38,4,D,priest,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,39,4,I,ice skating,2,1
5851-2c495782-8cef-496e-abba-1730655488cb,40,4,C,ghost,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,41,4,E,bunny,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,42,4,B,angel,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,43,4,L,"standing, knees bent",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,44,4,F,"sitting, looking down",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,45,4,K,"kneeling, hand out, calling that one praying",7,1
5851-2c495782-8cef-496e-abba-1730655488cb,46,4,A,"zombie, arms dangling",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,47,4,G,"zombie, leg dragging",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,48,4,J,"standing, small hand out",4,1
5851-2c495782-8cef-496e-abba-1730655488cb,49,5,D,priest,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,50,5,K,praying,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,51,5,J,"standing, small hand",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,52,5,A,"zombie, arms dangling",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,53,5,H,"standing, no arms",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,54,5,C,ghost,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,55,5,L,"standing, knees bent",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,56,5,G,"zombie, leg dragging",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,57,5,B,angel,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,58,5,E,bunny,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,59,5,F,sitting looking down,3,1
5851-2c495782-8cef-496e-abba-1730655488cb,60,5,I,ice skating,2,1
5851-2c495782-8cef-496e-abba-1730655488cb,61,6,D,priest,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,62,6,L,standing knees bent,3,1
5851-2c495782-8cef-496e-abba-1730655488cb,63,6,E,bunny,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,64,6,F,sitting looking down,3,1
5851-2c495782-8cef-496e-abba-1730655488cb,65,6,I,skating,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,66,6,A,zombie arms dangling,3,1
5851-2c495782-8cef-496e-abba-1730655488cb,67,6,B,angel,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,68,6,G,"zombie, leg drag",3,1
5851-2c495782-8cef-496e-abba-1730655488cb,69,6,H,standing no arms,3,1
5851-2c495782-8cef-496e-abba-1730655488cb,70,6,K,praying,1,0
5851-2c495782-8cef-496e-abba-1730655488cb,71,6,C,ghost,1,1
5851-2c495782-8cef-496e-abba-1730655488cb,72,6,J,"standing, small arm out",4,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,1,1,E,it looks like a sitting down bunny kinda facing right,10,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,2,1,L,"it looks like someone crouching down, not all the way though, just part way",14,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,3,1,A,it looks like a dinosaur looking down at its foot,10,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,4,1,G,it looks like someone sitting down and laying back on their elbows,12,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,5,1,K,kneeling totally down with hands up,6,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,6,1,F,sitting down with knees up and head looking down,9,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,7,1,C,the flying person,3,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,8,1,D,the person standing with their arms up like they're holding a book,12,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,9,1,B,the one that's kneeling and looks like it's puking,9,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,10,1,H,the one that is kneeling with its hands in its lap,11,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,11,1,I,ice skater,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,12,1,J,the big block with the diamond head in th middle,10,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,13,2,B,kneeling with arms behind it and puking from the head,10,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,14,2,F,sitting down with knees up looking down,7,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,15,2,I,ice skater,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,16,2,L,part way kneeling,3,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,17,2,E,sitting down bunny ears,4,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,18,2,G,sitting down with arm behind it,6,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,19,2,A,dinosaur guy,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,20,2,C,flyer,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,21,2,H,sitting down with arms in lap,6,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,22,2,K,"kneeling with arms in front facing right, no puking",9,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,23,2,J,anyway this one is the big block with head in the middle,12,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,24,2,D,guy standing and holding a book,6,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,25,3,F,sitting facing left with head down and knees up,9,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,26,3,A,dinosaur,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,27,3,K,kneeling with hands up,4,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,28,3,B,"kneeling, arms back and puking from the head",8,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,29,3,I,ice skater,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,30,3,H,no limbs guy,3,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,31,3,G,"guy leaning back on elbows, weird growth from forehead",9,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,32,3,J,big block with head in the middle,7,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,33,3,E,bunny ears,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,34,3,L,crouching,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,35,3,C,flyer,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,36,3,D,standing with book,3,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,37,4,J,big block with head,4,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,38,4,C,flyer,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,39,4,A,dinosaur,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,40,4,F,sad guy sitting with head down knees up facing left,10,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,41,4,K,kneeling with hands up,4,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,42,4,D,book guy,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,43,4,H,no limbs,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,44,4,L,crouching,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,45,4,E,bunny,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,46,4,I,ice skater,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,47,4,G,weird growth guy,3,0
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,48,4,B,kneeling puking,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,49,5,F,sad guy,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,50,5,I,ice skater,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,51,5,J,big block with head,4,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,52,5,A,dinosaur,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,53,5,G,"weird forehead growth, sitting",4,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,54,5,C,flyer,1,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,55,5,H,no limbs,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,56,5,B,"puking, kneeling",2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,57,5,D,book guy,2,1
5964-47d6642b-ed6a-4458-8592-8919b41eda6e,58,5,L,crouching,1,1
